entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias
2024-11-01 16:00:00,1.29682,BUY,0.01,1.2935390335158117,1.303381932968377,VIRTUAL,2024-11-01 20:00:00,1.2935390335158117,SL,-3.280966484188408,-32.80966484188408,100.0,HIGH,BULLISH_BIAS
2024-11-04 05:00:00,1.29934,BUY,0.01,1.2965916961104156,1.3048366077791687,VIRTUAL,2024-11-04 10:00:00,1.2965916961104156,SL,-2.7483038895843586,-27.48303889584358,85.0,HIGH,BULLISH_BIAS
2024-11-05 13:00:00,1.2991,BUY,0.01,1.2974333000996765,1.302433399800647,VIRTUAL,2024-11-05 19:00:00,1.302433399800647,TP,3.3333998006470633,33.33399800647063,85.0,HIGH,BULLISH_BIAS
2024-11-05 19:00:00,1.30334,BUY,0.01,1.30061708717132,1.3087858256573595,VIRTUAL,2024-11-06 02:00:00,1.30061708717132,SL,-2.7229128286798687,-27.229128286798687,85.0,HIGH,BULLISH_BIAS
2024-11-06 05:00:00,1.28889,SELL,0.01,1.294275154061898,1.2781196918762043,VIRTUAL,2024-11-07 09:00:00,1.294275154061898,SL,-5.385154061897879,-53.85154061897879,100.0,HIGH,BEARISH_BIAS
2024-11-07 10:00:00,1.29268,SELL,0.01,1.29528559264061,1.2874688147187803,VIRTUAL,2024-11-07 14:00:00,1.29528559264061,SL,-2.6055926406098884,-26.055926406098884,89.5,HIGH,BEARISH_BIAS
2024-11-07 16:00:00,1.2992,BUY,0.021970000000000003,1.2956427092544938,1.306314581491012,REAL,2024-11-07 21:00:00,1.2956427092544938,SL,-7.8153677678770075,-35.572907455061475,95.5,HIGH,BULLISH_BIAS
2024-11-08 17:00:00,1.29384,SELL,0.028561000000000007,1.2966192242046721,1.288281551590656,REAL,2024-11-11 13:00:00,1.288281551590656,TP,15.875484501927552,55.58448409344052,95.5,HIGH,BEARISH_BIAS
2024-11-11 15:00:00,1.28668,SELL,0.01,1.28937141624689,1.2812971675062204,VIRTUAL,2024-11-12 09:00:00,1.2812971675062204,TP,5.382832493779688,53.82832493779688,95.5,HIGH,BEARISH_BIAS
2024-11-12 09:00:00,1.28142,SELL,0.01,1.283706835111689,1.2768463297766224,VIRTUAL,2024-11-12 17:00:00,1.2768463297766224,TP,4.573670223377624,45.736702233776235,95.5,HIGH,BEARISH_BIAS
2024-11-12 17:00:00,1.27631,SELL,0.01,1.279496126247977,1.2699377475040465,VIRTUAL,2024-11-13 16:00:00,1.2699377475040465,TP,6.372252495953522,63.72252495953523,95.5,HIGH,BEARISH_BIAS
2024-11-13 17:00:00,1.2724,SELL,0.01,1.2761640803319212,1.2648718393361578,VIRTUAL,2024-11-14 12:00:00,1.2648718393361578,TP,7.528160663842209,75.28160663842209,85.0,HIGH,BEARISH_BIAS
2024-11-14 12:00:00,1.26424,SELL,0.01,1.266839838870004,1.2590403222599924,VIRTUAL,2024-11-14 14:00:00,1.266839838870004,SL,-2.599838870003923,-25.998388700039232,89.5,HIGH,BEARISH_BIAS
2024-11-14 14:00:00,1.2665,SELL,0.01,1.269373834529025,1.26075233094195,VIRTUAL,2024-11-14 16:00:00,1.269373834529025,SL,-2.873834529025121,-28.73834529025121,89.5,HIGH,BEARISH_BIAS
2024-11-14 16:00:00,1.26904,SELL,0.01,1.2727533690462454,1.2616132619075089,VIRTUAL,2024-11-15 17:00:00,1.2616132619075089,TP,7.426738092491059,74.26738092491058,100.0,HIGH,BEARISH_BIAS
2024-11-15 22:00:00,1.26067,SELL,0.01,1.2638468034020376,1.2543163931959247,VIRTUAL,2024-11-18 02:00:00,1.2638468034020376,SL,-3.1768034020376312,-31.768034020376312,85.0,HIGH,BEARISH_BIAS
2024-11-19 11:00:00,1.26274,SELL,0.01,1.2656197502231348,1.2569804995537301,VIRTUAL,2024-11-19 17:00:00,1.2656197502231348,SL,-2.8797502231348027,-28.797502231348027,100.0,HIGH,BEARISH_BIAS
2024-11-19 17:00:00,1.26645,SELL,0.01,1.2698471427147133,1.2596557145705738,VIRTUAL,2024-11-20 09:00:00,1.2698471427147133,SL,-3.3971427147132522,-33.97142714713252,80.5,HIGH,BEARISH_BIAS
2024-11-21 21:00:00,1.26015,SELL,0.021970000000000003,1.2631919710626518,1.2540660578746965,REAL,2024-11-22 11:00:00,1.2540660578746965,TP,13.366420849292032,60.83942125303609,85.0,HIGH,BEARISH_BIAS
2024-11-22 11:00:00,1.2512,SELL,0.01,1.254532449282547,1.2445351014349062,VIRTUAL,2024-11-25 00:00:00,1.254532449282547,SL,-3.332449282546834,-33.32449282546834,100.0,HIGH,BEARISH_BIAS
2024-11-25 10:00:00,1.25612,SELL,0.01,1.2588895151620556,1.2505809696758885,VIRTUAL,2024-11-25 15:00:00,1.2588895151620556,SL,-2.7695151620557024,-27.695151620557024,95.5,HIGH,BEARISH_BIAS
2024-12-19 18:00:00,1.25275,SELL,0.01,1.2570551271464687,1.2441397457070629,VIRTUAL,2024-12-20 18:00:00,1.2570551271464687,SL,-4.30512714646869,-43.0512714646869,89.5,HIGH,BEARISH_BIAS
2024-12-20 18:00:00,1.25851,SELL,0.021970000000000003,1.2624594798579598,1.2506110402840804,REAL,2024-12-26 16:00:00,1.2506110402840804,TP,17.35401449587533,78.98959715919584,80.5,HIGH,BEARISH_BIAS
2024-12-26 16:00:00,1.25073,SELL,0.01,1.2525710306091176,1.2470479387817643,VIRTUAL,2024-12-26 20:00:00,1.2525710306091176,SL,-1.8410306091176665,-18.410306091176665,100.0,HIGH,BEARISH_BIAS
2024-12-26 20:00:00,1.25248,SELL,0.01,1.2546342853378176,1.248171429324365,VIRTUAL,2024-12-27 13:00:00,1.2546342853378176,SL,-2.1542853378175852,-21.542853378175852,80.5,HIGH,BEARISH_BIAS
2024-12-30 18:00:00,1.2519,SELL,0.01,1.2555719054890366,1.244556189021927,VIRTUAL,2024-12-30 20:00:00,1.2555719054890366,SL,-3.6719054890366194,-36.719054890366195,85.0,HIGH,BEARISH_BIAS
2025-01-02 12:00:00,1.24466,SELL,0.021970000000000003,1.2475820405174325,1.238815918965135,REAL,2025-01-02 17:00:00,1.238815918965135,TP,12.839446033598408,58.440810348650004,95.5,HIGH,BEARISH_BIAS
2025-01-02 17:00:00,1.23749,SELL,0.01,1.2410520418631625,1.230365916273675,VIRTUAL,2025-01-03 11:00:00,1.2410520418631625,SL,-3.5620418631625568,-35.62041863162557,100.0,HIGH,BEARISH_BIAS
2025-01-03 11:00:00,1.2406,SELL,0.01,1.2427373304477465,1.2363253391045066,VIRTUAL,2025-01-03 19:00:00,1.2427373304477465,SL,-2.137330447746555,-21.37330447746555,85.0,HIGH,BEARISH_BIAS
