entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_hurst,weight_skewness,weight_kurtosis,weight_obv_div,weight_regime,weight_vwap,weight_obv,weight_volume
2023-11-20 04:15:00,1.24767,BUY,0.01,1.2466667963540101,1.2496764072919797,VIRTUAL,2023-11-20 11:45:00,1.2496764072919797,TP,2.0064072919796505,20.064072919796505,70.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-20 12:00:00,1.24844,BUY,0.01,1.2464492289238576,1.2524215421522849,VIRTUAL,2023-11-20 13:00:00,1.2464492289238576,SL,-1.9907710761424282,-19.90771076142428,70.35,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-20 19:30:00,1.25006,BUY,0.01,1.2486763432271757,1.2528273135456485,VIRTUAL,2023-11-21 04:15:00,1.2528273135456485,TP,2.76731354564852,27.6731354564852,77.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-21 04:30:00,1.25346,BUY,0.01,1.2522518723122618,1.2558762553754768,VIRTUAL,2023-11-21 09:45:00,1.2522518723122618,SL,-1.2081276877382585,-12.081276877382585,85.45,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-22 09:00:00,1.25168,BUY,0.01,1.2508794763117048,1.25328104737659,VIRTUAL,2023-11-22 10:00:00,1.25328104737659,TP,1.6010473765901703,16.0104737659017,71.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-22 10:00:00,1.25362,BUY,0.01,1.2526330428234786,1.2555939143530428,VIRTUAL,2023-11-22 10:15:00,1.2526330428234786,SL,-0.9869571765213081,-9.869571765213081,81.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-23 10:30:00,1.25264,BUY,0.01,1.2513908091718362,1.2551383816563275,VIRTUAL,2023-11-23 11:00:00,1.2513908091718362,SL,-1.249190828163771,-12.49190828163771,88.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-23 11:45:00,1.25583,BUY,0.01,1.2536176836738615,1.260254632652277,VIRTUAL,2023-11-23 15:00:00,1.2536176836738615,SL,-2.212316326138497,-22.12316326138497,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-23 16:45:00,1.25325,BUY,0.04,1.2520581692213182,1.2556336615573638,REAL,2023-11-24 10:45:00,1.2556336615573638,TP,9.534646229455213,23.83661557363803,95.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-24 10:45:00,1.25598,BUY,0.01,1.2548434032621933,1.2582531934756136,VIRTUAL,2023-11-24 11:30:00,1.2548434032621933,SL,-1.1365967378067499,-11.365967378067499,77.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-24 17:00:00,1.26134,BUY,0.01,1.259706114320118,1.2646077713597637,VIRTUAL,2023-11-24 19:15:00,1.259706114320118,SL,-1.6338856798818746,-16.338856798818746,74.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-24 20:30:00,1.26088,BUY,0.01,1.2598792828959908,1.2628814342080181,VIRTUAL,2023-11-24 21:30:00,1.2598792828959908,SL,-1.0007171040091745,-10.007171040091745,76.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-24 21:30:00,1.2607,BUY,0.05,1.259743885013183,1.2626122299736335,REAL,2023-11-27 00:00:00,1.259743885013183,SL,-4.780574934084569,-9.561149868169139,87.25,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-27 00:15:00,1.25983,BUY,0.09,1.258874002189525,1.26174199562095,REAL,2023-11-27 08:00:00,1.26174199562095,TP,17.20796058854912,19.119956209499023,86.95,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-27 08:00:00,1.26208,BUY,0.01,1.2612310789023866,1.2637778421952273,VIRTUAL,2023-11-27 08:30:00,1.2612310789023866,SL,-0.8489210976134755,-8.489210976134753,70.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-27 08:30:00,1.26188,BUY,0.01,1.2609446325977924,1.2637507348044148,VIRTUAL,2023-11-27 10:30:00,1.2609446325977924,SL,-0.9353674022074543,-9.353674022074543,75.3,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-27 17:45:00,1.26056,BUY,0.01,1.25904985631115,1.2635802873776998,VIRTUAL,2023-11-28 02:30:00,1.2635802873776998,TP,3.020287377699882,30.202873776998818,78.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-28 07:45:00,1.26255,BUY,0.01,1.2619566928068684,1.2637366143862634,VIRTUAL,2023-11-28 09:00:00,1.2619566928068684,SL,-0.5933071931316647,-5.933071931316647,70.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-28 09:30:00,1.26126,BUY,0.01,1.2604729690599392,1.2628340618801215,VIRTUAL,2023-11-28 11:00:00,1.2628340618801215,TP,1.5740618801214357,15.740618801214357,74.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-28 16:15:00,1.26587,BUY,0.01,1.2638547434523129,1.2699005130953747,VIRTUAL,2023-11-28 18:45:00,1.2699005130953747,TP,4.03051309537461,40.3051309537461,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-28 18:45:00,1.2711,BUY,0.01,1.2687911653769512,1.2757176692460972,VIRTUAL,2023-11-28 19:45:00,1.2687911653769512,SL,-2.30883462304865,-23.0883462304865,78.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-28 20:30:00,1.26782,BUY,0.01,1.265834113732392,1.2717917725352157,VIRTUAL,2023-11-29 03:00:00,1.2717917725352157,TP,3.9717725352157456,39.71772535215745,73.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-29 03:15:00,1.27254,BUY,0.01,1.271443763142407,1.274732473715186,VIRTUAL,2023-11-29 04:45:00,1.271443763142407,SL,-1.0962368575930803,-10.962368575930803,70.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-29 09:45:00,1.26975,BUY,0.01,1.2685285130086745,1.2721929739826505,VIRTUAL,2023-11-29 11:15:00,1.2685285130086745,SL,-1.2214869913254045,-12.214869913254045,83.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-29 21:00:00,1.27256,BUY,0.01,1.2711080424506536,1.2754639150986926,VIRTUAL,2023-11-29 21:30:00,1.2711080424506536,SL,-1.4519575493463497,-14.519575493463499,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-30 09:45:00,1.26938,BUY,0.04,1.2681782360067395,1.271783527986521,REAL,2023-11-30 10:30:00,1.2681782360067395,SL,-4.807055973041763,-12.017639932604407,73.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-11-30 11:45:00,1.2649,BUY,0.05,1.2630567231133187,1.268586553773362,REAL,2023-11-30 15:45:00,1.2630567231133187,SL,-9.21638443340589,-18.432768866811777,76.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-01 03:00:00,1.26484,BUY,0.2,1.26396665970295,1.2665866805940997,REAL,2023-12-01 05:45:00,1.26396665970295,SL,-17.46680594099992,-8.73340297049996,75.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-01 11:30:00,1.26713,BUY,0.26,1.2657707459778769,1.2698485080442463,REAL,2023-12-01 12:30:00,1.2657707459778769,SL,-35.34060457520383,-13.592540221232241,82.975,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-01 12:30:00,1.26437,BUY,0.5,1.262969407325909,1.2671711853481822,REAL,2023-12-01 15:45:00,1.262969407325909,SL,-70.02963370454918,-14.005926740909835,77.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-01 16:30:00,1.26188,BUY,0.9,1.2603244109663592,1.2649911780672816,REAL,2023-12-01 18:00:00,1.2649911780672816,TP,280.0060260553505,31.111780672816725,71.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-01 18:30:00,1.26811,BUY,0.01,1.2655398416218049,1.2732503167563904,VIRTUAL,2023-12-04 12:15:00,1.2655398416218049,SL,-2.5701583781951864,-25.701583781951864,73.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-04 12:15:00,1.26593,BUY,0.01,1.2644517385824956,1.268886522835009,VIRTUAL,2023-12-04 16:00:00,1.2644517385824956,SL,-1.4782614175044007,-14.782614175044007,74.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-14 14:00:00,1.2701,BUY,0.01,1.2675792577841447,1.2751414844317104,VIRTUAL,2023-12-14 16:45:00,1.2751414844317104,TP,5.041484431710375,50.41484431710374,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-15 15:30:00,1.27106,BUY,0.01,1.2684808349900767,1.276218330019847,VIRTUAL,2023-12-15 20:15:00,1.2684808349900767,SL,-2.57916500992339,-25.791650099233898,76.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-15 20:15:00,1.26892,BUY,0.01,1.2670975169269905,1.2725649661460194,VIRTUAL,2023-12-15 20:45:00,1.2670975169269905,SL,-1.8224830730095842,-18.224830730095842,79.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-15 20:45:00,1.26737,BUY,0.01,1.265524046047384,1.2710619079052323,VIRTUAL,2023-12-18 13:15:00,1.265524046047384,SL,-1.8459539526161084,-18.459539526161084,75.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
2023-12-18 13:15:00,1.26522,BUY,0.04,1.263757145223229,1.268145709553542,REAL,2023-12-18 17:45:00,1.263757145223229,SL,-5.851419107083977,-14.628547767709943,84.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,10,10,5,5,-10,0,0,0
