entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume,source_file
2024-04-01 18:15:00,1.25518,SELL,0.01,1.2565565964172427,1.2524268071655145,VIRTUAL,2024-04-02 12:00:00,1.2565565964172427,SL,-1.3765964172427485,-13.76596417242748,82.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6969828665365744,-2.9019406191786925,0.686207502374532,-1.947671820031423,4.383983535304712,0,11.0,45,7.5,10.0,12.0,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-02 14:45:00,1.25735,SELL,0.01,1.2583826955807675,1.255284608838465,VIRTUAL,2024-04-02 16:00:00,1.255284608838465,TP,2.065391161534924,20.65391161534924,70.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7313662819581557,1.3532940880649094,0.6888381064452241,0.3034172791067949,-0.888569770416908,-1,23.0,45,7.5,10.0,11.0,1.2,1.0,5.0,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-03 07:15:00,1.25809,SELL,0.01,1.2586299541343522,1.2570100917312954,VIRTUAL,2024-04-03 10:00:00,1.2570100917312954,TP,1.0799082687045214,10.799082687045214,76.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6780355186841558,1.2874059734546168,0.2222868460351449,0.3898340075548333,-0.3490592111953914,0,57.99999999999999,45,7.5,10.0,8.8,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-03 10:15:00,1.25668,SELL,0.01,1.257390363970079,1.2552592720598423,VIRTUAL,2024-04-03 11:15:00,1.257390363970079,SL,-0.7103639700789531,-7.103639700789532,76.8,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6924919433420882,-2.712223147070823,0.0254042883735197,0.2287977905743248,-0.0783650541797422,0,53.0,45,7.5,10.0,9.6,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-03 11:15:00,1.25751,SELL,0.01,1.258315781439001,1.255898437121998,VIRTUAL,2024-04-03 12:15:00,1.258315781439001,SL,-0.8057814390010077,-8.057814390010076,70.4,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6920729669546831,0.2378434708463775,0.0288801104630687,0.4489439852027654,-0.0738594068211009,0,43.0,45,7.5,10.0,3.2,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-03 17:30:00,1.26208,SELL,0.01,1.2639485786759777,1.258342842648045,VIRTUAL,2024-04-03 19:15:00,1.2639485786759777,SL,-1.868578675977561,-18.685786759775613,79.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6871781661403487,4.480983041284673,0.0833774227990099,1.7087233868474274,3.157149683756357,0,1.0,45,7.5,10.0,16.0,3.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-03 19:15:00,1.26453,SELL,0.03,1.2660903292392671,1.2614093415214658,REAL,2024-04-04 09:45:00,1.2660903292392671,SL,-4.680987717801566,-15.603292392671886,76.8,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7180884975603438,2.4298480062940198,0.4059260558476655,1.49866502905527,1.7322476847185229,0,1.0,45,7.5,10.0,15.3,3.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-04 10:30:00,1.26636,SELL,0.09,1.2672525706683304,1.264574858663339,REAL,2024-04-04 16:15:00,1.2672525706683304,SL,-8.033136014974351,-8.925706683304835,92.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.705301570639989,2.6893324532524976,0.5096374876158278,-0.5548864759198862,0.2886094605462816,0,45.0,45,7.5,10.0,18.0,7.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-04 21:45:00,1.26508,SELL,0.18,1.2659990561724956,1.2632418876550089,REAL,2024-04-05 00:00:00,1.2632418876550089,TP,33.0860222098397,18.38112344991094,76.16,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6691841549352984,-2.184715333370643,0.055769508303234,-0.0121477045537124,-0.100636148915794,0,48.0,45,7.5,10.0,8.16,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-05 00:45:00,1.26403,SELL,0.01,1.2648628626968204,1.2623642746063597,VIRTUAL,2024-04-05 05:15:00,1.2623642746063597,TP,1.665725393640516,16.65725393640516,73.84,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6902287164199307,-0.6279809527539096,0.3336797018925042,-0.3733205738879558,-0.5190008114662499,0,31.0,45,7.5,10.0,3.8400000000000007,4.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-05 05:15:00,1.26247,SELL,0.01,1.263314728251706,1.2607805434965875,VIRTUAL,2024-04-05 11:30:00,1.263314728251706,SL,-0.8447282517061172,-8.447282517061172,72.8,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6804964663273803,-0.6064280653604615,0.7870390994732351,-0.1307345854761892,-0.5884599801126824,0,39.0,45,7.5,10.0,4.8,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-05 11:30:00,1.26394,SELL,0.01,1.2649449154526604,1.2619301690946794,VIRTUAL,2024-04-05 15:30:00,1.2619301690946794,TP,2.009830905320697,20.09830905320697,77.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7703604283278975,3.079534063013832,0.5497662402482243,-0.1396699420071055,0.5476369765326137,0,16.0,45,7.5,10.0,18.0,2.0,2.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-05 15:30:00,1.26002,SELL,0.01,1.2619710676047198,1.25611786479056,VIRTUAL,2024-04-05 17:45:00,1.2619710676047198,SL,-1.9510676047198583,-19.510676047198583,79.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7851644254082182,-3.378870959484793,0.0047891817821811,-3.239138139063608,10.807673873844218,0,1.0,45,7.5,10.0,9.6,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-10 15:00:00,1.27004,SELL,0.01,1.2708481698060683,1.2684236603878634,VIRTUAL,2024-04-10 15:30:00,1.2684236603878634,TP,1.6163396121366969,16.16339612136697,76.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7487575152070769,0.7235133020638018,0.8074948604690858,0.4033198406550421,-0.4040632100857184,0,40.0,45,7.5,10.0,8.8,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-10 15:30:00,1.26004,SELL,0.01,1.262974091987669,1.2541718160246618,VIRTUAL,2024-04-10 18:30:00,1.2541718160246618,TP,5.868183975338281,58.68183975338281,79.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.747497497654891,-6.604306960581477,0.1514416179398805,-3.99033543757553,14.33923060303974,0,1.0,45,7.5,10.0,9.6,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-10 18:30:00,1.25399,SELL,0.01,1.2564398395624825,1.2490903208750357,VIRTUAL,2024-04-11 11:00:00,1.2564398395624825,SL,-2.449839562482348,-24.49839562482348,77.56,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6832530985247057,-1.589519313055756,0.4319799488771214,-3.2006638385124027,10.231803879946352,0,1.0,45,7.5,10.0,7.560000000000001,10.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-11 13:15:00,1.25391,SELL,0.01,1.2550035540279738,1.2517228919440526,VIRTUAL,2024-04-11 15:30:00,1.2550035540279738,SL,-1.093554027973731,-10.93554027973731,78.22,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7717341239603331,-1.637897588253333,0.2184342543636199,1.0576359443171497,2.0672895628670016,0,37.0,45,7.5,10.0,6.720000000000001,3.0,3.5,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-11 15:30:00,1.2555,SELL,0.01,1.2572786814313834,1.2519426371372333,VIRTUAL,2024-04-11 16:00:00,1.2572786814313834,SL,-1.7786814313833776,-17.786814313833776,75.39999999999999,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7697085926427677,1.212884980772175,0.0068001825338311,0.0983764869703565,-0.1177135378062419,0,34.0,45,7.5,10.0,8.8,0.6,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-12 08:45:00,1.25386,SELL,0.09,1.2544220467189904,1.252735906562019,REAL,2024-04-12 09:30:00,1.252735906562019,TP,10.116840941829295,11.24093437981033,75.56,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8916501563202809,-1.5520501250167968,0.4374112482677541,-0.0078835265580044,-0.1985976216715457,0,65.0,45,7.5,10.0,7.560000000000001,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-12 09:30:00,1.25214,SELL,0.01,1.253045844930851,1.2503283101382985,VIRTUAL,2024-04-12 12:15:00,1.2503283101382985,TP,1.8116898617017707,18.116898617017707,92.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8898225650478622,-3.968630702492849,0.6154864285575609,-2.1409718497224333,5.852678564668908,0,57.99999999999999,45,7.5,10.0,12.0,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-12 12:15:00,1.24917,SELL,0.01,1.250542488357068,1.2464250232858636,VIRTUAL,2024-04-12 14:00:00,1.2464250232858636,TP,2.744976714136316,27.44976714136316,74.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8714079275236132,-2.603537964783857,0.7405058320761033,-0.3965844645896259,1.649892333183761,0,21.0,45,7.5,10.0,12.0,4.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-12 14:15:00,1.24745,SELL,0.01,1.2488440889322052,1.2446618221355892,VIRTUAL,2024-04-12 17:00:00,1.2446618221355892,TP,2.788177864410768,27.88177864410768,74.86,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8528600235255582,-1.3038358919951532,0.8589761274218164,0.0631107330620674,0.3254031134534094,0,30.0,45,7.5,10.0,7.260000000000001,0.6,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-12 18:15:00,1.24482,SELL,0.01,1.2465928669530255,1.2412742660939486,VIRTUAL,2024-04-15 08:45:00,1.2465928669530255,SL,-1.772866953025698,-17.72866953025698,73.4,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7892868784808125,1.8470473963672445,0.9669418162193636,-0.0499510867583377,-0.9367543855838036,0,9.0,45,7.5,10.0,15.4,2.0,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-15 14:00:00,1.24968,SELL,0.01,1.2508392606608,1.2473614786783993,VIRTUAL,2024-04-15 15:30:00,1.2473614786783993,TP,2.3185213216005973,23.185213216005973,81.2,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7701608405151718,1.6564979337949093,0.7752365576411553,0.2808399367881211,-0.4513363618820434,0,37.0,45,7.5,10.0,14.0,1.2,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-15 20:45:00,1.24465,SELL,0.01,1.2458930082262292,1.2421639835475418,VIRTUAL,2024-04-16 05:30:00,1.2421639835475418,TP,2.486016452458273,24.86016452458273,71.88,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7981721909022804,-1.1518605368280543,0.2518843195079507,0.1874493445146591,-0.2598145134360874,0,35.0,45,7.5,10.0,5.28,0.6,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 05:45:00,1.24248,SELL,0.01,1.2433050802814165,1.2408298394371673,VIRTUAL,2024-04-16 07:45:00,1.2433050802814165,SL,-0.8250802814164793,-8.250802814164793,74.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7990990309116803,-1.1894767961710664,0.6281961816841892,-0.1242461536374795,-0.8860636885997009,0,67.0,45,7.5,10.0,6.6000000000000005,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 08:00:00,1.2435,SELL,0.01,1.244137882737498,1.242224234525004,VIRTUAL,2024-04-16 09:00:00,1.244137882737498,SL,-0.6378827374979856,-6.378827374979856,71.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8296005021534224,1.3649546376665895,0.6437252559970945,-0.2681365568371152,-0.8297366665264341,0,83.0,45,7.5,10.0,11.0,4.0,1.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 09:00:00,1.24207,SELL,0.01,1.2431766913356184,1.2398566173287633,VIRTUAL,2024-04-16 09:45:00,1.2431766913356184,SL,-1.1066913356183594,-11.066913356183594,85.94,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7920756082728883,-1.2260405524014522,0.5225125610416892,-1.83447714248335,4.006154541704778,0,60.0,45,7.5,10.0,5.94,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 09:45:00,1.2431,SELL,0.04,1.2443474817375864,1.2406050365248276,REAL,2024-04-16 10:00:00,1.2443474817375864,SL,-4.989926950345058,-12.474817375862646,85.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8069096912202957,0.9124284792388566,0.5593835321898246,-1.170942442478878,2.461679446590093,0,45.0,45,7.5,10.0,7.199999999999999,10.0,3.5,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 10:00:00,1.2435,SELL,0.06,1.2448631508392414,1.2407736983215172,REAL,2024-04-16 11:30:00,1.2448631508392414,SL,-8.178905035447936,-13.631508392413227,92.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7998766916154855,1.550160968478956,0.5461376474796487,-1.4323389515895208,3.332067032139218,0,38.0,45,7.5,10.0,12.6,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-16 15:30:00,1.24693,SELL,0.11,1.2483111656170052,1.24416766876599,REAL,2024-04-16 17:30:00,1.24416766876599,TP,30.385643574111665,27.623312340101517,83.39999999999999,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7816035625609284,2.434303269956634,0.4951068128057222,0.8605766761272173,-0.4702970896131422,0,35.0,45,7.5,10.0,15.3,2.1,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-17 09:00:00,1.24417,SELL,0.01,1.2451599809546892,1.2421900380906217,VIRTUAL,2024-04-17 09:30:00,1.2451599809546892,SL,-0.9899809546891624,-9.899809546891625,76.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6956458858170594,2.3927083334290398,0.0108189901176857,2.2752804690657724,6.098504412501043,0,75.0,45,7.5,10.0,13.6,3.0,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-17 09:30:00,1.24681,SELL,0.01,1.248246652361522,1.2439366952769555,VIRTUAL,2024-04-17 19:00:00,1.2439366952769555,TP,2.8733047230442565,28.733047230442565,89.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.6990198269786563,4.667754370617135,0.0197042599329273,2.136964895858815,3.740728043843245,0,60.0,45,7.5,10.0,16.0,3.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-18 10:00:00,1.24672,SELL,0.01,1.2476271989142411,1.2449056021715177,VIRTUAL,2024-04-18 10:30:00,1.2476271989142411,SL,-0.9071989142410698,-9.071989142410697,75.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7411877228642364,-1.2475815743614662,0.7114624363531468,-0.061325177776887,0.2998829295338496,0,65.0,45,7.5,10.0,6.6000000000000005,2.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-18 10:30:00,1.24761,SELL,0.01,1.2486930071844746,1.245443985631051,VIRTUAL,2024-04-18 15:30:00,1.245443985631051,TP,2.166014368949032,21.66014368949032,73.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7977328856795581,0.359697206136654,0.7711494586471017,0.5846120765896015,0.5908388743273565,0,60.0,45,7.5,10.0,4.0,2.1,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-18 16:30:00,1.24418,SELL,0.01,1.2459874327106324,1.2405651345787354,VIRTUAL,2024-04-18 18:15:00,1.2459874327106324,SL,-1.8074327106323285,-18.074327106323285,78.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7722427033122583,-3.555952271324913,0.0037697453180247,-1.1706082962874462,1.9380748232090927,0,15.0,45,7.5,10.0,9.6,10.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-18 20:30:00,1.24421,SELL,0.01,1.245558025432261,1.241513949135478,VIRTUAL,2024-04-19 04:30:00,1.241513949135478,TP,2.69605086452196,26.960508645219598,76.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7648806126719245,-1.0393129028542865,0.6025898504774396,-0.3618126385667195,-0.2581060807364079,0,30.0,45,7.5,10.0,6.6000000000000005,4.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-19 04:30:00,1.23985,SELL,0.01,1.2408811771513015,1.2377876456973966,VIRTUAL,2024-04-19 04:45:00,1.2408811771513015,SL,-1.031177151301632,-10.31177151301632,92.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.735199409443319,-3.7132359261405785,0.688123949064906,-3.0506593023653794,9.432925816837267,0,54.0,45,7.5,10.0,12.0,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-19 04:45:00,1.24014,SELL,0.01,1.2412756868644614,1.2378686262710772,VIRTUAL,2024-04-19 06:15:00,1.2412756868644614,SL,-1.135686864461416,-11.35686864461416,92.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.72900432153492,-2.7177878590228777,0.6784061956980181,-2.867436525907051,8.663722509601518,0,52.0,45,7.5,10.0,12.0,10.0,5.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-19 06:15:00,1.2416,SELL,0.01,1.243059241433948,1.2386815171321042,VIRTUAL,2024-04-19 09:45:00,1.243059241433948,SL,-1.4592414339480442,-14.592414339480442,73.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7259464675977754,0.927175396361032,0.7570488322112376,-0.7780578687496417,2.3653102723449786,0,17.0,45,7.5,10.0,8.0,7.0,3.5,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-19 21:45:00,1.2369,SELL,0.04,1.2382077831471994,1.2342844337056018,REAL,2024-04-22 03:15:00,1.2382077831471994,SL,-5.231132588797038,-13.077831471992596,73.94,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8298417755190011,-1.10727800696833,0.4443944390107938,-0.1989817829452368,-0.9972482337141466,0,36.0,45,7.5,10.0,5.94,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-22 12:30:00,1.2348,SELL,0.07,1.2360602549053972,1.2322794901892054,REAL,2024-04-22 14:00:00,1.2322794901892054,TP,17.64356867556183,25.205098107945467,71.69999999999999,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8134013474675864,-2.56437074387177,0.0724223862298709,0.9229125425098864,3.08843960640844,0,27.0,45,7.5,10.0,9.6,2.1,5.0,2.5,0,-10,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-22 14:00:00,1.23171,SELL,0.01,1.2330644589897102,1.22900108202058,VIRTUAL,2024-04-22 17:45:00,1.2330644589897102,SL,-1.3544589897100945,-13.544589897100945,82.3,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7866231321883695,-2.8198315729491443,0.4775087159880722,1.1434820192432071,2.863058587817749,0,32.0,45,7.5,10.0,10.8,3.0,3.5,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-22 17:45:00,1.23314,SELL,0.01,1.234393069161254,1.2306338616774914,VIRTUAL,2024-04-22 19:00:00,1.234393069161254,SL,-1.2530691612542275,-12.530691612542276,86.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.8160841398263994,2.2657362387633366,0.868998144176484,-0.1108138888400767,-0.6758939539248332,0,44.0,45,7.5,10.0,18.700000000000003,2.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-22 19:00:00,1.23442,SELL,0.01,1.2355300906246447,1.2321998187507106,VIRTUAL,2024-04-22 20:45:00,1.2355300906246447,SL,-1.1100906246446218,-11.100906246446218,93.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7933112982965913,2.6216459060294794,0.7527374595036591,-0.5435184116409734,-0.0184897612635466,0,47.0,45,7.5,10.0,20.0,7.0,1.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
2024-04-23 09:00:00,1.23351,SELL,0.07,1.2341805990570438,1.232168801885913,REAL,2024-04-23 09:30:00,1.2341805990570438,SL,-4.694193399305879,-6.70599057043697,83.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,45,15,10,20,10,5,5,0,-10,0,0,0,0.7530522336846379,-3.5157482605677086,0.2243199660592467,-0.7175650447706445,0.257681354366114,0,67.0,45,7.5,10.0,9.6,7.0,2.0,2.5,0,0,0,0,0,backtest_GBPUSD_M15_20251026_173645.csv
