entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,1000,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume
2/19/2024 3:00,1.26258,BUY,0.01,1.261903611,1.263932778,VIRTUAL,2/19/2024 3:30,1.261903611,SL,-0.676388871,,-6.763888712,70.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.822423376,0.581443934,0.629359244,0.591979765,-0.369611816,0,80,50,7.5,0,6,7,0,0,0,0,0,0,0
2/19/2024 16:00,1.25985,SELL,0.01,1.260638565,1.25827287,VIRTUAL,2/20/2024 0:00,1.25827287,TP,1.577130333,,15.77130333,70.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.81536942,-2.517818981,0.154751664,0.114736294,-1.415350115,0,57,50,7.5,0,12,0.6,0,0,0,0,0,0,0
2/20/2024 12:30,1.26103,BUY,0.01,1.259901643,1.263286713,VIRTUAL,2/20/2024 13:00,1.259901643,SL,-1.128356674,,-11.28356674,70.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.755800594,2.50220413,0.227306234,-0.457264048,-0.385907559,0,1,50,7.5,0,12,1.2,0,0,0,0,0,0,0
2/20/2024 16:00,1.26408,BUY,0.01,1.262536809,1.267166382,VIRTUAL,2/20/2024 20:15,1.262536809,SL,-1.543191147,,-15.43191147,73,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.761088461,2.921739158,0.573108238,0.115938189,0.302604508,0,2,50,7.5,0,13.5,2,0,0,0,0,0,0,0
2/21/2024 11:15,1.26052,SELL,0.01,1.261475005,1.258609989,VIRTUAL,2/21/2024 12:15,1.261475005,SL,-0.955005314,,-9.550053143,76.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.755142081,-2.910886827,1.09E-05,-0.725053855,0.856561991,0,42,50,7.5,0,12,7,0,0,0,0,0,0,0
2/22/2024 9:00,1.26567,BUY,0.07,1.264975625,1.267058751,REAL,2/22/2024 9:45,1.267058751,TP,9.721255994,,13.88750856,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.790473479,2.744909354,0.640554897,1.396285394,3.033247074,0,84,50,7.5,0,15,10,0,0,0,0,0,0,0
2/22/2024 9:45,1.26741,BUY,0.01,1.266546867,1.269136265,VIRTUAL,2/22/2024 10:15,1.269136265,TP,1.726265372,,17.26265372,81,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.792035307,3.690703173,0.568924056,1.082431754,0.362415399,0,61,50,7.5,0,13.5,10,0,0,0,0,0,0,0
2/22/2024 10:15,1.27088,BUY,0.01,1.269478491,1.273683017,VIRTUAL,2/22/2024 10:30,1.269478491,SL,-1.401508551,,-14.01508551,81,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.794609476,4.743041093,0.468200035,2.037959429,4.000824652,0,34,50,7.5,0,13.5,10,0,0,0,0,0,0,0
2/22/2024 10:30,1.26949,BUY,0.01,1.267955359,1.272559281,VIRTUAL,2/22/2024 11:30,1.267955359,SL,-1.534640744,,-15.34640744,78,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.790725819,2.802018177,0.488081324,0.588492877,2.892751351,0,14,50,7.5,0,13.5,7,0,0,0,0,0,0,0
2/22/2024 13:00,1.26697,BUY,0.01,1.265358308,1.270193384,VIRTUAL,2/22/2024 15:15,1.265358308,SL,-1.611692121,,-16.11692121,73.25,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.769932838,-1.067072082,0.643436497,0.031319573,0.142086498,0,1,50,7.5,0,13.75,2,0,0,0,0,0,0,0
2/22/2024 16:00,1.26252,SELL,0.03,1.264205089,1.259149821,REAL,2/22/2024 18:30,1.264205089,SL,-5.055268061,,-16.85089354,70.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.783459295,-2.725661088,0.236752815,0.122454537,-0.373418346,0,12,50,7.5,0,12,0.6,0,0,0,0,0,0,0
2/23/2024 14:15,1.26906,BUY,0.09,1.267999384,1.271181233,REAL,2/23/2024 17:00,1.267999384,SL,-9.545547168,,-10.60616352,70.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.750516567,2.907948808,0.307756505,-0.206855485,-0.335464083,0,36,50,7.5,0,12,1.2,0,0,0,0,0,0,0
2/23/2024 18:15,1.2673,BUY,0.14,1.265929829,1.270040342,REAL,2/26/2024 4:30,1.265929829,SL,-19.18239116,,-13.70170797,73.85,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.723197745,-1.544358398,0.442779395,-0.079652119,-1.221151586,0,14,50,7.5,0,15.75,0.6,0,0,0,0,0,0,0
2/26/2024 5:00,1.26571,BUY,0.67,1.265139717,1.266850567,REAL,2/26/2024 6:30,1.266850567,TP,76.41798016,,11.40566868,72.45,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.781791555,-1.108400564,0.656297,-0.460346791,-0.192510615,0,86,50,7.5,0,13.75,1.2,0,0,0,0,0,0,0
2/26/2024 6:45,1.26663,BUY,0.01,1.266061629,1.267766742,VIRTUAL,2/26/2024 9:30,1.267766742,TP,1.136742113,,11.36742113,70,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.789820185,1.798073328,0.72744073,0.097078309,0.311874551,0,85,50,7.5,0,10.5,2,0,0,0,0,0,0,0
2/26/2024 9:30,1.2673,BUY,0.01,1.266594115,1.26871177,VIRTUAL,2/26/2024 12:00,1.26871177,TP,1.411770394,,14.11770394,74.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.798951432,2.321231186,0.241832978,0.655316073,0.296232697,0,61,50,7.5,0,10.2,7,0,0,0,0,0,0,0
2/26/2024 13:15,1.26959,BUY,0.01,1.268412932,1.271944136,VIRTUAL,2/26/2024 14:45,1.268412932,SL,-1.177068187,,-11.77068187,70.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.75326358,2.821994529,0.380651307,-0.170404663,-0.094074549,0,15,50,7.5,0,12,0.6,0,0,0,0,0,0,0
2/26/2024 17:30,1.26804,BUY,0.01,1.266810551,1.270498898,VIRTUAL,2/27/2024 16:45,1.266810551,SL,-1.229448815,,-12.29448815,79.95,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.725943524,-2.209543849,0.727392154,-0.37945055,0.004123776,0,9,50,7.5,0,21.25,1.2,0,0,0,0,0,0,0
2/27/2024 17:30,1.2664,BUY,0.01,1.265045312,1.269109376,VIRTUAL,2/27/2024 18:00,1.269109376,TP,2.709375811,,27.09375811,75.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.723128851,-2.4682071,0.083846841,-0.154310909,-0.585975327,0,1,50,7.5,0,17,0.6,0,0,0,0,0,0,0
2/28/2024 3:00,1.26762,BUY,0.01,1.266972405,1.26891519,VIRTUAL,2/28/2024 4:45,1.266972405,SL,-0.647595044,,-6.475950441,73.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.742836105,-1.510582753,0.052727051,-0.703078017,0.368129877,0,66,50,7.5,0,14,2.1,0,0,0,0,0,0,0
2/28/2024 4:45,1.26709,BUY,0.01,1.266480807,1.268308386,VIRTUAL,2/28/2024 6:15,1.266480807,SL,-0.609193135,,-6.091931355,70.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.736917518,-1.41499358,0.042759269,-0.993677021,1.409835343,0,58,50,7.5,0,11,2.1,0,0,0,0,0,0,0
2/28/2024 6:15,1.26671,BUY,0.01,1.266156446,1.267817109,VIRTUAL,2/28/2024 7:30,1.266156446,SL,-0.553554304,,-5.535543045,73.35,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.715189095,-1.135678172,0.741627069,-0.903554609,1.240386868,0,68,50,7.5,0,13.75,2.1,0,0,0,0,0,0,0
2/28/2024 7:30,1.26592,BUY,0.1,1.265422894,1.266914212,REAL,2/28/2024 9:00,1.265422894,SL,-4.971062102,,-4.971062102,80.85,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.715700352,-2.009894583,0.799334032,-0.72426997,0.680639322,0,96,50,7.5,0,21.25,2.1,0,0,0,0,0,0,0
2/28/2024 9:00,1.26553,BUY,0.13,1.264990385,1.26660923,REAL,2/28/2024 9:30,1.264990385,SL,-7.014993767,,-5.396149052,74.625,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.700774331,-1.326811188,0.850975206,0.117218144,-1.065421756,0,87,50,7.5,0,15.125,2,0,0,0,0,0,0,0
2/28/2024 9:30,1.26457,BUY,0.22,1.263932956,1.265844088,REAL,2/28/2024 9:45,1.265844088,TP,28.02993971,,12.74088169,83.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.696952497,-2.755601715,0.844782512,-0.233939763,-0.861546463,0,74,50,7.5,0,25,1.2,0,0,0,0,0,0,0
2/28/2024 9:45,1.26599,BUY,0.01,1.265127895,1.26771421,VIRTUAL,2/28/2024 10:00,1.265127895,SL,-0.862104873,,-8.621048731,74.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.68772968,0.858019262,0.854067136,2.583016337,7.662322899,0,55,50,7.5,0,6.6,10,0,0,0,0,0,0,0
2/28/2024 11:00,1.26358,SELL,0.01,1.264604916,1.261530168,VIRTUAL,2/28/2024 12:45,1.264604916,SL,-1.024916167,,-10.24916167,73.625,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.674641319,-2.177096253,0.894114748,0.646232605,3.438623052,0,40,50,7.5,0,14.025,2.1,0,0,0,0,0,0,0
3/4/2024 17:30,1.26996,BUY,0.01,1.26888568,1.272108641,VIRTUAL,3/4/2024 23:00,1.26888568,SL,-1.074320409,,-10.74320409,73.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.744146611,3.018892655,0.709789147,-0.316850597,-0.921308923,0,19,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/5/2024 16:15,1.2698,BUY,0.04,1.268666828,1.272066344,REAL,3/5/2024 17:00,1.272066344,TP,9.065374844,,22.66343711,70.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.705266227,2.731527031,0.005624943,-0.477006476,0.170819459,0,13,50,7.5,0,12,1.2,0,0,0,0,0,0,0
3/5/2024 17:00,1.27248,BUY,0.01,1.27073856,1.275962879,VIRTUAL,3/5/2024 18:45,1.27073856,SL,-1.741439575,,-17.41439575,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.729044831,4.538256974,0.085820787,2.366085874,7.121104187,0,1,50,7.5,0,12,10,0,0,0,0,0,0,0
3/5/2024 18:45,1.27099,BUY,0.01,1.269372857,1.274224285,VIRTUAL,3/6/2024 0:00,1.269372857,SL,-1.617142503,,-16.17142503,70.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.690625718,0.270150559,0.472491861,1.432736586,4.301220287,0,2,50,7.5,0,2.7,10,0,0,0,0,0,0,0
3/6/2024 2:15,1.26964,BUY,0.01,1.268977239,1.270965522,VIRTUAL,3/6/2024 9:00,1.270965522,TP,1.325522292,,13.25522292,72.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.69031613,-1.113198331,0.099839077,0.259985109,-0.220400873,0,64,50,7.5,0,11,4,0,0,0,0,0,0,0
3/6/2024 9:00,1.27108,BUY,0.01,1.270534047,1.272171905,VIRTUAL,3/6/2024 10:00,1.272171905,TP,1.091905239,,10.91905239,77.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.745909354,2.33853668,0.008279099,1.123849464,1.548229388,0,90,50,7.5,0,10.2,10,0,0,0,0,0,0,0
3/6/2024 10:00,1.27217,BUY,0.01,1.271297131,1.273915739,VIRTUAL,3/6/2024 14:45,1.271297131,SL,-0.872869388,,-8.72869388,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.727296748,3.229986867,0.098702101,1.875909423,3.798894399,0,54,50,7.5,0,12,10,0,0,0,0,0,0,0
3/6/2024 14:45,1.27073,BUY,0.01,1.269591907,1.273006185,VIRTUAL,3/6/2024 17:45,1.273006185,TP,2.276185227,,22.76185227,83.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.696179555,-3.97195881,0.813008729,-0.127438194,-0.416556606,0,28,50,7.5,0,25,0.6,0,0,0,0,0,0,0
3/6/2024 18:30,1.27546,BUY,0.01,1.273990729,1.278398541,VIRTUAL,3/6/2024 19:45,1.273990729,SL,-1.469270621,,-14.69270621,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.703317382,2.760921105,0.693888391,0.244182062,0.077292451,0,15,50,7.5,0,15,4,0,0,0,0,0,0,0
3/7/2024 0:00,1.27275,BUY,0.01,1.271785504,1.274678991,VIRTUAL,3/7/2024 11:15,1.274678991,TP,1.928991326,,19.28991326,73.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.693478056,-1.713156463,0.313738332,0.153365306,-1.37308412,0,52,50,7.5,0,14,2,0,0,0,0,0,0,0
3/7/2024 13:15,1.2759,BUY,0.01,1.275043696,1.277612609,VIRTUAL,3/7/2024 13:45,1.275043696,SL,-0.856304436,,-8.563044362,78.975,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.739003257,2.046513273,0.502429245,1.370885477,2.579228755,0,49,50,7.5,0,11.475,10,0,0,0,0,0,0,0
3/7/2024 17:30,1.27855,BUY,0.01,1.276841637,1.281966727,VIRTUAL,3/8/2024 2:30,1.281966727,TP,3.416726562,,34.16726562,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.743247837,3.447041432,0.768798945,0.58567651,-0.160352573,0,1,50,7.5,0,15,7,0,0,0,0,0,0,0
3/8/2024 2:45,1.28143,BUY,0.01,1.280885019,1.282519963,VIRTUAL,3/8/2024 3:15,1.280885019,SL,-0.544981327,,-5.449813275,73.825,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.757575173,-1.369737776,0.85132129,-0.283022783,-0.124194715,0,94,50,7.5,0,15.125,1.2,0,0,0,0,0,0,0
3/8/2024 12:45,1.28371,BUY,0.01,1.282590674,1.285948652,VIRTUAL,3/8/2024 13:30,1.282590674,SL,-1.119326033,,-11.19326033,71.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.773484713,2.77442464,0.239170505,0.061675882,-0.207093882,0,22,50,7.5,0,12,2,0,0,0,0,0,0,0
3/8/2024 15:15,1.28509,BUY,0.01,1.283915572,1.287438856,VIRTUAL,3/8/2024 15:30,1.283915572,SL,-1.174428223,,-11.74428223,73.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.803832601,2.674582848,0.677634625,-0.335412497,-0.296264965,0,20,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/8/2024 15:30,1.28826,BUY,0.02,1.285892162,1.292995676,REAL,3/8/2024 18:15,1.285892162,SL,-4.735675586,,-23.67837793,82.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.815652504,4.914868374,0.626427097,1.874071111,4.971943725,0,1,50,7.5,0,15,10,0,0,0,0,0,0,0
3/8/2024 18:15,1.28556,BUY,0.04,1.283522863,1.289634273,REAL,3/11/2024 11:45,1.283522863,SL,-8.148546823,,-20.37136706,79.625,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.777982019,-1.423252596,0.819715195,0.672193842,2.574311771,0,1,50,7.5,0,15.125,7,0,0,0,0,0,0,0
3/11/2024 11:45,1.28366,BUY,0.17,1.282728527,1.285522947,REAL,3/11/2024 15:45,1.282728527,SL,-15.83504743,,-9.314733782,82.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.757044345,-2.682146114,0.415885369,-0.598620552,0.205811104,0,44,50,7.5,0,22.5,2.1,0,0,0,0,0,0,0
3/19/2024 11:00,1.26947,SELL,0.31,1.270474989,1.267460021,REAL,3/19/2024 12:30,1.267460021,TP,62.30934414,,20.09978843,73.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.75979399,-2.732844923,0.715409811,0.49315905,-0.888486065,0,12,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/19/2024 12:30,1.2674,SELL,0.01,1.268647674,1.264904651,VIRTUAL,3/19/2024 14:15,1.268647674,SL,-1.247674286,,-12.47674286,73.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.724896532,-2.932053767,0.7490867,0.368324351,-0.781547261,0,1,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/19/2024 14:15,1.26899,SELL,0.01,1.27002215,1.266925699,VIRTUAL,3/19/2024 15:30,1.27002215,SL,-1.032150268,,-10.32150268,73.225,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.692616507,1.038693677,0.818224388,0.035258273,-1.290026482,0,9,50,7.5,0,15.125,0.6,0,0,0,0,0,0,0
3/20/2024 12:00,1.26954,SELL,0.01,1.270757647,1.267104707,VIRTUAL,3/20/2024 17:00,1.270757647,SL,-1.217646531,,-12.17646531,72.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.77925176,-3.197885885,0.17680038,1.056660374,1.76811488,0,1,50,7.5,0,12,3,0,0,0,0,0,0,0
3/20/2024 17:00,1.27067,SELL,0.05,1.27169195,1.268626099,REAL,3/20/2024 19:00,1.27169195,SL,-5.109751432,,-10.21950286,80.85,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.729164856,2.474898874,0.712849057,0.751031996,-0.600798231,0,40,50,7.5,0,21.25,2.1,0,0,0,0,0,0,0
3/20/2024 19:00,1.27172,SELL,0.09,1.272679674,1.269800652,REAL,3/20/2024 21:00,1.272679674,SL,-8.637066074,,-9.596740083,75.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.796701521,2.388266741,0.364314789,0.301174405,-1.194002874,0,20,50,7.5,0,17,1.2,0,0,0,0,0,0,0
3/20/2024 21:00,1.27316,SELL,0.12,1.274577474,1.270325051,REAL,3/20/2024 21:30,1.274577474,SL,-17.00969167,,-14.17474305,76.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.721906035,2.114115219,0.00069778,0.822476122,0.526579427,0,12,50,7.5,0,17,2.1,0,0,0,0,0,0,0
3/20/2024 21:30,1.27607,SELL,0.16,1.278254147,1.271701705,REAL,3/20/2024 22:30,1.278254147,SL,-34.94635787,,-21.84147367,80.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.741855013,3.365693233,0.082265726,1.682140748,3.26807646,0,1,50,7.5,0,20,3,0,0,0,0,0,0,0
3/21/2024 15:00,1.27383,SELL,0.44,1.275405699,1.270678602,REAL,3/21/2024 17:00,1.270678602,TP,138.6614982,,31.51397687,73.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.818534552,-2.941658192,0.665988298,0.488489714,-0.198174459,0,14,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/21/2024 17:00,1.27014,SELL,0.01,1.271985949,1.266448101,VIRTUAL,3/21/2024 18:15,1.266448101,TP,3.691898703,,36.91898703,73.7,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.803669182,-2.645146546,0.783481681,0.407490214,-0.787117104,0,12,50,7.5,0,15,1.2,0,0,0,0,0,0,0
3/21/2024 18:15,1.2665,SELL,0.01,1.268700549,1.262098902,VIRTUAL,3/22/2024 10:00,1.262098902,TP,4.401097804,,44.01097804,78,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.805267625,-2.755790336,0.820418572,-0.38414527,1.071845848,0,1,50,7.5,0,16.5,4,0,0,0,0,0,0,0
3/22/2024 10:15,1.26141,SELL,0.01,1.262533569,1.259162862,VIRTUAL,3/22/2024 11:00,1.259162862,TP,2.247137904,,22.47137904,70.975,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.780389173,-2.314853581,0.46406099,-0.142700705,0.577765214,0,52,50,7.5,0,11.475,2,0,0,0,0,0,0,0
3/22/2024 11:00,1.25916,SELL,0.01,1.260625126,1.256229748,VIRTUAL,3/22/2024 15:15,1.260625126,SL,-1.465126218,,-14.65126218,78,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.809271092,-2.913159146,0.552473637,-0.551155905,-0.29117064,0,35,50,7.5,0,13.5,7,0,0,0,0,0,0,0
3/22/2024 15:15,1.26086,SELL,0.01,1.262247721,1.258084559,VIRTUAL,3/22/2024 16:45,1.262247721,SL,-1.387720678,,-13.87720678,86.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.75919302,3.113264456,0.882073059,-0.211832977,-0.194586308,0,43,50,7.5,0,25,4,0,0,0,0,0,0,0
3/22/2024 17:00,1.26119,SELL,0.01,1.262648235,1.25827353,VIRTUAL,3/25/2024 13:45,1.262648235,SL,-1.458235065,,-14.58235065,74.45,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.798184976,1.528795061,0.543732326,0.357444959,-0.51334942,0,31,50,7.5,0,15.75,1.2,0,0,0,0,0,0,0
3/27/2024 4:15,1.26171,SELL,0.1,1.262230037,1.260669927,REAL,3/27/2024 10:00,1.262230037,SL,-5.200366492,,-5.200366492,71.925,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2,TRUE,1.5,3,50,100,70,35,TRUE,50,15,0,25,10,0,0,0,0,0,0,0,0.730285821,-1.415975579,0.591444857,-0.972837974,0.519294568,0,88,50,7.5,0,7.425,7,0,0,0,0,0,0,0
