entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,exhaustion_score,exhaustion_direction,cusum_score,velocity_score,velocity,acceleration,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume
2023-12-07 09:30:00,1.25793,SELL,0.01,1.2589591057381786,1.255871788523643,VIRTUAL,2023-12-07 12:00:00,1.2589591057381786,SL,-1.029105738178604,-10.29105738178604,80.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.6344901583206168,4.463237380117717,0.09669434505963004,1.6294914747931244,2.3946277306979615,0,55.00000000000001,0.0,none,0.0,0.0,1.2670756646214272,-0.30388548057264153,50,7.5,0.0,20.0,3.0,0.0,0.0,0,0,0,0,0
2023-12-07 12:00:00,1.25861,SELL,0.01,1.2599028939736447,1.2560242120527105,VIRTUAL,2023-12-07 14:45:00,1.2560242120527105,TP,2.585787947289475,25.85787947289475,73.6,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7058814470265369,1.8354907535672398,0.2165488832132081,0.8372434685762329,1.3837074694815001,0,35.0,0.0,none,0.0,0.0,-0.14289466771747547,-0.15550302075133796,50,7.5,0.0,14.000000000000002,2.1,0.0,0.0,0,0,0,0,0
2023-12-08 09:45:00,1.25656,SELL,0.01,1.2576766469380325,1.2543267061239347,VIRTUAL,2023-12-08 12:15:00,1.2576766469380325,SL,-1.116646938032595,-11.16646938032595,79.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.6969835308483281,-3.037294010876457,0.20969127778053143,-1.0185556766513295,0.8619824644836216,0,66.0,17.926565874761625,bullish_exhaustion,0.0,29.87760979126938,-0.3506119510436531,0.3828293736501739,50,7.5,0.0,12.0,10.0,0.0,0.0,0,0,0,0,0
2023-12-08 12:30:00,1.25827,SELL,0.01,1.25960771990863,1.25559456018274,VIRTUAL,2023-12-08 15:30:00,1.25559456018274,TP,2.675439817259928,26.75439817259928,73.85,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7207516953804936,1.6722180956318222,0.5107819739994661,0.12301957985308211,0.6097678315355624,0,40.0,18.7452180566127,bearish_exhaustion,0.0,31.2420300943545,0.3437898495282275,-0.2712318286151525,50,7.5,0.0,15.75,0.6,0.0,0.0,0,0,0,0,0
2023-12-08 15:45:00,1.25456,SELL,0.01,1.2572082333146029,1.249263533370794,VIRTUAL,2023-12-11 12:45:00,1.2572082333146029,SL,-2.648233314602954,-26.482333146029546,75.975,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7536522274285723,-2.3514253682615536,0.4359065882705041,-0.7210473911631528,1.320467466663617,0,10.0,0.0,none,0.0,0.0,-1.2327416173570618,0.12022592791820724,50,7.5,0.0,11.475,7.0,0.0,0.0,0,0,0,0,0
2023-12-11 12:45:00,1.25726,SELL,0.01,1.258577365255015,1.2546252694899704,VIRTUAL,2023-12-11 13:45:00,1.258577365255015,SL,-1.3173652550149129,-13.173652550149129,78.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8236793845979099,2.656152109324458,0.10561175727300509,0.030600283449737614,-1.019584099042529,0,22.0,13.665943600858935,bearish_exhaustion,0.0,22.776572668098225,0.38611713665950886,-0.06519643287535314,50,7.5,0.0,20.0,0.6,0.0,0.0,0,0,0,0,0
2023-12-11 18:30:00,1.25488,SELL,0.01,1.2564227887942236,1.2517944224115525,VIRTUAL,2023-12-11 21:00:00,1.2564227887942236,SL,-1.5427887942236485,-15.427887942236485,70.175,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8139218773956511,-2.233786309101277,0.43134980979848503,0.36941671679480287,-0.6414430974768432,0,15.0,0.0,none,0.0,0.0,0.209373631186915,0.07172579938680292,50,7.5,0.0,11.475,1.2,0.0,0.0,0,0,0,0,0
2023-12-12 09:30:00,1.2571,SELL,0.05,1.2581296858190447,1.2550406283619109,REAL,2023-12-12 10:45:00,1.2550406283619109,TP,10.296858190446123,20.593716380892246,75.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7717257451452775,-1.7247815848137298,0.7433645705557343,-0.8532611028668561,0.25243060125685224,0,50.0,0.0,none,0.0,0.0,-0.6069476971114593,0.08255269320848638,50,7.5,0.0,10.5,7.0,0.0,0.0,0,0,0,0,0
2023-12-12 10:45:00,1.25489,SELL,0.01,1.2561424204599976,1.252385159080005,VIRTUAL,2023-12-12 11:45:00,1.2561424204599976,SL,-1.2524204599975164,-12.524204599975164,78.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7957359736109049,-3.860810492058684,0.4475251003246994,-0.6896029643115458,-0.8285592801456341,0,40.0,8.676599474138174,bullish_exhaustion,0.0,14.460999123563623,-0.4276950043821819,0.33231083844587567,50,7.5,0.0,13.5,7.0,0.0,0.0,0,0,0,0,0
2023-12-13 09:15:00,1.25323,SELL,0.01,1.2544853260589734,1.2507193478820533,VIRTUAL,2023-12-13 15:30:00,1.2544853260589734,SL,-1.2553260589733828,-12.553260589733828,81.0,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7810874112813848,-2.549101253970613,0.5118863728948536,-2.692809327980161,7.728634886608765,0,67.0,0.0,none,0.0,0.0,-0.9586056644880354,0.35802469135803394,50,7.5,0.0,13.5,10.0,0.0,0.0,0,0,0,0,0
2023-12-13 16:00:00,1.25388,SELL,0.01,1.255391128781605,1.2508577424367902,VIRTUAL,2023-12-13 17:00:00,1.2508577424367902,TP,3.0222575632099513,30.222575632099513,80.75,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7583561247663939,2.270754935508903,0.6275086667169669,-0.1491009180978456,0.35358420638900734,0,39.0,0.0,none,0.0,0.0,-0.7456692913384582,-0.47283464566934097,50,7.5,0.0,21.25,2.0,0.0,0.0,0,0,0,0,0
2023-12-13 21:30:00,1.26286,SELL,0.01,1.266149925041246,1.256280149917508,VIRTUAL,2023-12-14 11:15:00,1.266149925041246,SL,-3.2899250412459224,-32.899250412459224,80.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7510123957323129,4.556159043079088,0.03688289609902007,2.5889731485216263,6.499262205592119,0,1.0,0.0,none,0.0,0.0,0.6970191915067705,-0.7822240370219394,50,7.5,0.0,20.0,3.0,0.0,0.0,0,0,0,0,0
2023-12-14 14:00:00,1.2701,BUY,0.01,1.2675792577841447,1.2751414844317104,VIRTUAL,2023-12-14 16:45:00,1.2751414844317104,TP,5.041484431710375,50.41484431710374,79.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8383084445262138,3.215815852569775,0.36849136402907856,1.6358234021070641,3.431285827166117,0,13.0,0.0,none,0.0,0.0,1.1002331002330934,0.014607614607642889,50,7.5,0.0,12.0,10.0,0.0,0.0,0,0,0,0,0
2023-12-15 15:30:00,1.27106,BUY,0.01,1.2684808349900767,1.276218330019847,VIRTUAL,2023-12-15 20:15:00,1.2684808349900767,SL,-2.57916500992339,-25.791650099233898,79.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7756535851615655,-4.006875467293986,0.005804005729118322,-0.5095582480301801,0.9914399160208878,0,27.0,0.0,none,0.0,0.0,-0.6706867671691982,0.1959798994974321,50,7.5,0.0,20.0,2.1,0.0,0.0,0,0,0,0,0
2023-12-15 20:15:00,1.26892,BUY,0.01,1.2670975169269905,1.2725649661460194,VIRTUAL,2023-12-15 20:45:00,1.2670975169269905,SL,-1.8224830730095842,-18.224830730095842,70.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8060438590896954,-0.5597033747804588,0.6432922689419152,-1.0703717630982565,1.7581289738732382,0,41.0,0.0,none,0.0,0.0,-0.6433973240256589,0.06951716114013727,50,7.5,0.0,10.0,3.0,0.0,0.0,0,0,0,0,0
2023-12-18 02:15:00,1.26768,BUY,0.01,1.2667101092127717,1.2696197815744563,VIRTUAL,2023-12-18 05:30:00,1.2696197815744563,TP,1.9397815744564009,19.397815744564006,70.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8250992081425839,1.6089054449771285,0.7913204277272614,-0.5566565802944567,-0.12111551992967096,0,68.0,11.88640973628487,bearish_exhaustion,0.0,19.810682893808117,0.4009465855309594,-0.00642325895876423,50,7.5,0.0,10.5,2.1,0.0,0.0,0,0,0,0,0
2023-12-18 07:15:00,1.26974,BUY,0.01,1.2690946480983099,1.2710307038033808,VIRTUAL,2023-12-18 07:45:00,1.2690946480983099,SL,-0.6453519016902388,-6.453519016902387,71.1,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7896827823350937,1.082517613036088,0.0005629858279162514,0.5910496819847989,-0.26785917580002616,0,100.0,0.0,none,0.0,0.0,-0.1398192450824287,-0.3532695374801524,50,7.5,0.0,6.6000000000000005,7.0,0.0,0.0,0,0,0,0,0
2023-12-18 13:00:00,1.26574,SELL,0.01,1.2672432939731975,1.2627334120536056,VIRTUAL,2023-12-18 15:30:00,1.2672432939731975,SL,-1.5032939731973727,-15.032939731973727,73.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7529838891826168,-2.6559616850778456,0.004899321815540647,-0.24592376691716944,-0.0006225778848225616,0,41.0,3.2737276478765187,bullish_exhaustion,0.0,5.4562127464608645,-0.4727189362676957,0.12276478679499536,50,7.5,0.0,12.0,4.0,0.0,0.0,0,0,0,0,0
2023-12-18 17:45:00,1.26445,SELL,0.01,1.2660873988647903,1.2611752022704195,VIRTUAL,2023-12-19 03:15:00,1.2660873988647903,SL,-1.6373988647901963,-16.37398864790196,71.1,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7622983384427138,-0.758898045715122,0.804690200976538,-0.7625148578176847,1.5788053619222966,0,22.0,0.0,none,0.0,0.0,0.10063319764819495,0.022727272727278546,50,7.5,0.0,6.6000000000000005,7.0,0.0,0.0,0,0,0,0,0
2023-12-19 12:00:00,1.26964,BUY,0.04,1.2682478686584175,1.2724242626831654,REAL,2023-12-19 14:15:00,1.2724242626831654,TP,11.137050732661358,27.842626831653394,71.45,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.701699631875623,2.3028001648600878,0.7424204271584205,-0.3605711926673994,0.33134345626632866,0,10.0,44.79516453995859,bearish_exhaustion,0.0,74.65860756659765,0.12670696216701177,-0.08786657712115621,50,7.5,0.0,12.75,1.2,0.0,0.0,0,0,0,0,0
2023-12-19 14:15:00,1.27235,BUY,0.01,1.2708216860634045,1.2754066278731913,VIRTUAL,2023-12-19 16:45:00,1.2754066278731913,TP,3.0566278731911645,30.566278731911645,70.85,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.6670167138199851,2.2203972738897724,0.7971725292966263,-0.1473713114187227,-0.23772968056917065,0,21.0,0.0,none,0.0,0.0,0.726232188740909,-0.02417659425369776,50,7.5,0.0,12.75,0.6,0.0,0.0,0,0,0,0,0
2023-12-19 17:00:00,1.27278,BUY,0.01,1.2709247480582042,1.2764905038835916,VIRTUAL,2023-12-20 09:00:00,1.2709247480582042,SL,-1.8552519417958104,-18.552519417958102,73.825,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.6739743358154794,-1.2218820561623274,0.9043850712545458,-0.29767891429516025,0.3829240072724138,0,1.0,0.0,none,0.0,0.0,-0.06321138211381565,-0.053455284552857335,50,7.5,0.0,15.125000000000002,1.2,0.0,0.0,0,0,0,0,0
2023-12-20 09:00:00,1.26684,SELL,0.01,1.2684575532468778,1.2636048935062443,VIRTUAL,2023-12-20 14:45:00,1.2636048935062443,TP,3.2351064937556906,32.351064937556906,79.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7301445870494641,-5.872935837215929,0.2973992701600071,-3.8690149184480687,13.709417414430678,0,50.0,0.0,none,0.0,0.0,-2.367771280052137,0.2868745938921918,50,7.5,0.0,12.0,10.0,0.0,0.0,0,0,0,0,0
2023-12-20 15:15:00,1.26517,SELL,0.01,1.2669005296307498,1.2617089407385,VIRTUAL,2023-12-20 16:15:00,1.2669005296307498,SL,-1.730529630749933,-17.30529630749933,75.5,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7555934652250675,0.8889788539462712,0.8099592056335384,-0.510664649334937,0.19019758322154878,0,25.0,0.0,none,0.0,0.0,0.5351270553064668,0.16784112748236474,50,7.5,0.0,11.0,7.0,0.0,0.0,0,0,0,0,0
2023-12-20 22:15:00,1.26425,SELL,0.01,1.2656277605717776,1.2614944788564448,VIRTUAL,2023-12-21 11:00:00,1.2614944788564448,TP,2.755521143555262,27.555211435552618,72.9,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.8244522149253842,-1.8346236455643592,0.0005857425236066582,-0.7102452311139418,-0.6589825468428572,0,47.0,23.20966350302548,bullish_exhaustion,0.0,38.68277250504247,-0.30658613747478763,0.0864250790910742,50,7.5,0.0,8.4,7.0,0.0,0.0,0,0,0,0,0
2023-12-22 10:00:00,1.26935,BUY,0.01,1.2678699335030392,1.2723101329939213,VIRTUAL,2023-12-22 13:00:00,1.2723101329939213,TP,2.960132993921283,29.601329939212828,72.3,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7119899319422892,0.9675831464127717,0.08752827647468431,2.4689369529413105,7.607914778983508,0,45.0,0.0,none,0.0,0.0,0.22267316017303496,0.23863636363641524,50,7.5,0.0,4.800000000000001,10.0,0.0,0.0,0,0,0,0,0
2023-12-22 13:00:00,1.2735,BUY,0.01,1.271834909041632,1.276830181916736,VIRTUAL,2023-12-22 14:45:00,1.271834909041632,SL,-1.6650909583679763,-16.650909583679763,81.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.700499899334151,3.913728676813427,0.4468510978704917,1.0371518839829048,0.3037004329265671,0,32.0,0.0,none,0.0,0.0,0.5044863167338636,-0.14995513683264142,50,7.5,0.0,13.5,10.0,0.0,0.0,0,0,0,0,0
2023-12-22 21:15:00,1.26913,BUY,0.01,1.2677887960626089,1.2718124078747826,VIRTUAL,2023-12-26 16:15:00,1.2718124078747826,TP,2.6824078747824665,26.824078747824665,73.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7404226367857888,-1.8700064515271981,0.05485740085801216,-0.6922988930057465,0.6679974442190146,0,50.0,0.0,none,0.0,0.0,0.03650190114073843,0.27680608365005804,50,7.5,0.0,14.000000000000002,2.1,0.0,0.0,0,0,0,0,0
2023-12-26 16:30:00,1.27162,BUY,0.01,1.270467792035876,1.2739244159282481,VIRTUAL,2023-12-26 16:45:00,1.270467792035876,SL,-1.1522079641239635,-11.522079641239635,76.5,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7397283709534554,2.791635929616066,0.1627127058374045,0.614765620580918,0.6108993541999124,0,28.999999999999996,45.084075173105724,bearish_exhaustion,0.0,75.14012528850954,0.12429937355745231,-0.2266732607979668,50,7.5,0.0,12.0,7.0,0.0,0.0,0,0,0,0,0
2023-12-27 00:30:00,1.27192,BUY,0.01,1.270896113455816,1.2739677730883674,VIRTUAL,2023-12-27 10:30:00,1.270896113455816,SL,-1.0238865441838385,-10.238865441838385,73.25,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.756020211075358,-1.0904144278037569,0.7552340285347691,0.08628287919318448,-0.5858144122170708,0,26.0,0.0,none,0.0,0.0,0.2843020956898777,0.30664294187418084,50,7.5,0.0,13.750000000000002,2.0,0.0,0.0,0,0,0,0,0
2023-12-27 10:30:00,1.27106,BUY,0.01,1.2699759152189498,1.2732281695621008,VIRTUAL,2023-12-27 10:45:00,1.2699759152189498,SL,-1.0840847810502652,-10.840847810502652,78.7,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7293478431985405,-3.3139769966404766,0.04710465212063997,-0.45079538609630343,0.6210938665618522,0,22.0,12.198421645987628,bullish_exhaustion,0.0,20.330702743312713,-0.39834648628343644,0.6724915445321357,50,7.5,0.0,20.0,1.2,0.0,0.0,0,0,0,0,0
2023-12-27 10:45:00,1.27008,BUY,0.04,1.2688444598564232,1.272551080287154,REAL,2023-12-27 11:30:00,1.272551080287154,TP,9.884321148615705,24.71080287153926,79.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,15,0,25,10,0,0,0,0,0,0,0,0.7297923178357315,-3.9806557123604582,0.0013346065296050424,-0.6361824416516522,0.2211829560125067,0,15.0,0.0,none,0.0,0.0,0.286384976525826,0.5033534540577126,50,7.5,0.0,20.0,2.1,0.0,0.0,0,0,0,0,0
