time,open,high,low,close,volume
2025-04-28 12:00:00,1.33289,1.33547,1.33289,1.3342399999999999,11519
2025-04-28 16:00:00,1.3342399999999999,1.34206,1.33411,1.3413,18292
2025-04-28 20:00:00,1.3413,1.3444,1.3411,1.34425,8080
2025-04-29 00:00:00,1.3431899999999999,1.34435,1.34204,1.34256,5059
2025-04-29 04:00:00,1.34256,1.34425,1.3394,1.33961,8336
2025-04-29 08:00:00,1.33961,1.34259,1.33961,1.34109,11793
2025-04-29 12:00:00,1.34109,1.34145,1.33803,1.34094,10791
2025-04-29 16:00:00,1.34094,1.34212,1.33884,1.34073,16542
2025-04-29 20:00:00,1.3407200000000001,1.34108,1.33932,1.3406799999999999,7992
2025-04-30 00:00:00,1.34036,1.34149,1.33975,1.34026,5399
2025-04-30 04:00:00,1.34025,1.34116,1.3382399999999999,1.33908,7984
2025-04-30 08:00:00,1.33908,1.3406500000000001,1.33631,1.33673,12177
2025-04-30 12:00:00,1.33673,1.33745,1.33434,1.3352,15224
2025-04-30 16:00:00,1.33518,1.3359,1.33091,1.33466,20948
2025-04-30 20:00:00,1.33466,1.33581,1.3319,1.33304,10560
2025-05-01 00:00:00,1.33258,1.33312,1.33178,1.33192,6198
2025-05-01 04:00:00,1.33193,1.33194,1.3293,1.32937,8145
2025-05-01 08:00:00,1.32937,1.33334,1.32748,1.3325,12539
2025-05-01 12:00:00,1.3325,1.3345500000000001,1.3312,1.33161,12937
2025-05-01 16:00:00,1.3316,1.3327200000000001,1.32619,1.3281,17980
2025-05-01 20:00:00,1.3281,1.32868,1.3260399999999999,1.32779,8410
2025-05-02 00:00:00,1.32714,1.329,1.32702,1.32791,6289
2025-05-02 04:00:00,1.32793,1.33137,1.32757,1.33081,10444
2025-05-02 08:00:00,1.33081,1.3322,1.32824,1.3292,13715
2025-05-02 12:00:00,1.32919,1.33157,1.3259400000000001,1.32908,17003
2025-05-02 16:00:00,1.32908,1.33308,1.32765,1.32837,21961
2025-05-02 20:00:00,1.32837,1.3294000000000001,1.32633,1.32709,9088
2025-05-05 00:00:00,1.3259400000000001,1.32762,1.32566,1.32714,5978
2025-05-05 04:00:00,1.32714,1.33008,1.32714,1.32954,9094
2025-05-05 08:00:00,1.32953,1.33068,1.32756,1.32819,12407
