time,open,high,low,close,volume
2024-10-25 20:00:00,1.29768,1.29775,1.29585,1.29614,10541
2024-10-28 00:00:00,1.29708,1.29708,1.29494,1.2953299999999999,7414
2024-10-28 04:00:00,1.29531,1.29592,1.2941799999999999,1.29467,9496
2024-10-28 08:00:00,1.29466,1.29782,1.29399,1.2976,11222
2024-10-28 12:00:00,1.29762,1.29972,1.2966199999999999,1.2988,12538
2024-10-28 16:00:00,1.29881,1.30015,1.29783,1.29797,15418
2024-10-28 20:00:00,1.29798,1.29827,1.29679,1.29697,9766
2024-10-29 00:00:00,1.29727,1.29772,1.2965,1.29726,4191
2024-10-29 04:00:00,1.29726,1.2974999999999999,1.29582,1.29616,10004
2024-10-29 08:00:00,1.29616,1.2989899999999999,1.29607,1.29843,11995
2024-10-29 12:00:00,1.2984200000000001,1.29927,1.29695,1.29776,13543
2024-10-29 16:00:00,1.2977699999999999,1.30118,1.29673,1.29993,22937
2024-10-29 20:00:00,1.29993,1.30148,1.29927,1.3014299999999999,11005
2024-10-30 00:00:00,1.3012299999999999,1.30171,1.30037,1.30133,5780
2024-10-30 04:00:00,1.30133,1.30203,1.2996400000000001,1.29986,9635
2024-10-30 08:00:00,1.29986,1.30249,1.29961,1.3017699999999999,12396
2024-10-30 12:00:00,1.30178,1.3027,1.29371,1.29494,19062
2024-10-30 16:00:00,1.29494,1.30434,1.29467,1.29986,26015
2024-10-30 20:00:00,1.29987,1.3000099999999999,1.29597,1.29623,14477
2024-10-31 00:00:00,1.29569,1.29672,1.29492,1.29495,6663
2024-10-31 04:00:00,1.29495,1.29593,1.29428,1.29502,9151
2024-10-31 08:00:00,1.295,1.2999399999999999,1.2948,1.29802,13297
2024-10-31 12:00:00,1.29802,1.2999800000000001,1.29582,1.29782,17769
2024-10-31 16:00:00,1.2978399999999999,1.29981,1.28438,1.28639,30616
2024-10-31 20:00:00,1.28639,1.28997,1.28556,1.28992,15149
2024-11-01 00:00:00,1.28949,1.29032,1.28891,1.28952,4760
2024-11-01 04:00:00,1.28951,1.29025,1.2888899999999999,1.28979,9609
2024-11-01 08:00:00,1.28979,1.29183,1.28846,1.29041,11655
2024-11-01 12:00:00,1.29044,1.29672,1.2904200000000001,1.2953700000000001,16318
2024-11-01 16:00:00,1.29538,1.29805,1.29439,1.29566,24537
2024-11-01 20:00:00,1.29565,1.29578,1.29161,1.29195,12389
2024-11-04 00:00:00,1.2966,1.29794,1.29496,1.29752,10211
2024-11-04 04:00:00,1.29752,1.2999,1.2972000000000001,1.29927,10765
2024-11-04 08:00:00,1.29927,1.2996400000000001,1.29454,1.29717,15171
2024-11-04 12:00:00,1.29718,1.29829,1.29516,1.29698,15260
2024-11-04 16:00:00,1.29699,1.29934,1.29343,1.2956400000000001,21333
2024-11-04 20:00:00,1.2956400000000001,1.29616,1.29419,1.29563,11721
2024-11-05 00:00:00,1.2955999999999999,1.29593,1.29477,1.29557,5997
2024-11-05 04:00:00,1.29556,1.29637,1.2953000000000001,1.296,7055
2024-11-05 08:00:00,1.29597,1.29847,1.29578,1.29821,9650
2024-11-05 12:00:00,1.29821,1.29944,1.29789,1.29828,9723
2024-11-05 16:00:00,1.29828,1.30347,1.29812,1.30334,17907
2024-11-05 20:00:00,1.30335,1.30424,1.30162,1.30416,9359
2024-11-06 00:00:00,1.30343,1.3048,1.2949,1.29669,20502
2024-11-06 04:00:00,1.2966199999999999,1.29697,1.2863,1.28884,35404
2024-11-06 08:00:00,1.2888600000000001,1.29238,1.28465,1.2901099999999999,32363
2024-11-06 12:00:00,1.2901099999999999,1.29095,1.2841,1.2864499999999999,27364
2024-11-06 16:00:00,1.28646,1.29088,1.28342,1.28898,29928
2024-11-06 20:00:00,1.28898,1.29195,1.28789,1.2879,15714
2024-11-07 00:00:00,1.28724,1.2892000000000001,1.28717,1.28894,7153
2024-11-07 04:00:00,1.28894,1.29344,1.2888899999999999,1.29308,7992
2024-11-07 08:00:00,1.29299,1.29473,1.29073,1.29075,17155
2024-11-07 12:00:00,1.29075,1.2974999999999999,1.28977,1.29721,20984
2024-11-07 16:00:00,1.29721,1.30093,1.29643,1.2989899999999999,22321
2024-11-07 20:00:00,1.29901,1.29915,1.29483,1.29871,22335
2024-11-08 00:00:00,1.29843,1.2989,1.29645,1.29733,6609
