entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias
2025-04-29 16:00:00,1.34066,BUY,0.01,1.3391719316064645,1.3436361367870706,VIRTUAL,2025-04-29 17:45:00,1.3391719316064645,SL,-1.5580683935354356,-14.880683935354355,80.5,HIGH,BULLISH_BIAS
2025-04-30 12:00:00,1.33714,SELL,0.01,1.3385461197897346,1.3343277604205308,VIRTUAL,2025-04-30 16:00:00,1.3343277604205308,TP,2.742239579469189,28.12239579469189,89.5,HIGH,BEARISH_BIAS
2025-04-30 16:00:00,1.33461,SELL,0.01,1.3363123086224216,1.331205382755157,VIRTUAL,2025-04-30 17:00:00,1.331205382755157,TP,3.334617244842978,34.04617244842978,89.5,HIGH,BEARISH_BIAS
2025-04-30 17:00:00,1.33235,SELL,0.01,1.3343575102531353,1.3283349794937291,VIRTUAL,2025-04-30 17:45:00,1.3343575102531353,SL,-2.0775102531353915,-20.075102531353917,95.5,HIGH,BEARISH_BIAS
2025-04-30 17:45:00,1.33556,SELL,0.01,1.3378405748225597,1.3309988503548809,VIRTUAL,2025-05-01 04:30:00,1.3309988503548809,TP,4.491149645119222,45.611496451192224,80.5,HIGH,BEARISH_BIAS
2025-05-01 04:30:00,1.33099,SELL,0.01,1.3317839953013697,1.3294020093972603,VIRTUAL,2025-05-01 06:30:00,1.3294020093972603,TP,1.5179906027396197,15.879906027396196,89.5,HIGH,BEARISH_BIAS
2025-05-01 06:30:00,1.3295,SELL,0.01,1.3305098261619168,1.3274803476761659,VIRTUAL,2025-05-01 10:15:00,1.3274803476761659,TP,1.9496523238340535,20.196523238340536,89.5,HIGH,BEARISH_BIAS
2025-05-01 10:15:00,1.3287,SELL,0.01,1.330220432690853,1.3256591346182938,VIRTUAL,2025-05-01 10:30:00,1.330220432690853,SL,-1.590432690853113,-15.20432690853113,89.5,HIGH,BEARISH_BIAS
2025-05-01 10:30:00,1.33034,SELL,0.01,1.3320217083320727,1.3269765833358547,VIRTUAL,2025-05-01 11:00:00,1.3320217083320727,SL,-1.7517083320725957,-16.817083320725956,89.5,HIGH,BEARISH_BIAS
2025-05-01 11:00:00,1.33153,SELL,0.01,1.3332206164805347,1.328148767038931,VIRTUAL,2025-05-01 11:45:00,1.3332206164805347,SL,-1.7606164805345903,-16.906164805345902,74.5,HIGH,BEARISH_BIAS
2025-05-01 11:45:00,1.3325,SELL,0.01,1.3341276664911805,1.3292446670176388,REAL,2025-05-01 14:15:00,1.3341276664911805,SL,-1.6976664911805128,-16.276664911805128,70.0,HIGH,BEARISH_BIAS
2025-05-01 14:15:00,1.33412,SELL,0.013000000000000001,1.3354921671573827,1.3313756656852342,REAL,2025-05-01 16:00:00,1.3313756656852342,TP,3.4766346091954468,27.443343147657284,70.0,HIGH,BEARISH_BIAS
2025-05-01 16:00:00,1.33207,SELL,0.01,1.333776953901019,1.3286560921979627,VIRTUAL,2025-05-01 17:45:00,1.3286560921979627,TP,3.3439078020374304,34.1390780203743,89.5,HIGH,BEARISH_BIAS
2025-05-01 17:45:00,1.32955,SELL,0.01,1.331493605396697,1.325662789206606,VIRTUAL,2025-05-02 08:15:00,1.331493605396697,SL,-2.0136053966970233,-19.436053966970235,95.5,HIGH,BEARISH_BIAS
2025-05-02 08:15:00,1.33171,SELL,0.01,1.332738762102813,1.3296524757943735,VIRTUAL,2025-05-02 11:00:00,1.3296524757943735,TP,1.9875242056264375,20.575242056264376,70.0,HIGH,BEARISH_BIAS
2025-05-02 11:00:00,1.32868,SELL,0.01,1.3302265680312122,1.3255868639375756,VIRTUAL,2025-05-02 12:30:00,1.3302265680312122,SL,-1.6165680312121147,-15.465680312121144,89.5,HIGH,BEARISH_BIAS
2025-05-02 12:30:00,1.33102,SELL,0.01,1.332558940709765,1.32794211858047,VIRTUAL,2025-05-02 15:30:00,1.32794211858047,TP,3.0078814195300265,30.778814195300264,74.5,HIGH,BEARISH_BIAS
2025-05-02 15:30:00,1.32885,SELL,0.01,1.330736409160118,1.3250771816797644,VIRTUAL,2025-05-02 16:15:00,1.330736409160118,SL,-1.9564091601178413,-18.864091601178412,100.0,HIGH,BEARISH_BIAS
2025-05-02 16:15:00,1.33112,SELL,0.01,1.3334315291628975,1.3264969416742052,VIRTUAL,2025-05-02 23:30:00,1.3264969416742052,TP,4.553058325794904,46.23058325794904,74.5,HIGH,BEARISH_BIAS
2025-05-02 23:45:00,1.32709,SELL,0.01,1.3282166420453045,1.324836715909391,VIRTUAL,2025-05-05 04:00:00,1.3282166420453045,SL,-1.196642045304438,-11.266420453044379,85.0,HIGH,BEARISH_BIAS
2025-05-05 04:15:00,1.32949,SELL,0.01,1.3307727361696837,1.3269245276606327,VIRTUAL,2025-05-05 13:15:00,1.3307727361696837,SL,-1.3527361696836624,-12.827361696836626,85.0,HIGH,BEARISH_BIAS
2025-05-05 13:15:00,1.33049,SELL,0.01,1.3319761264386072,1.3275177471227857,VIRTUAL,2025-05-05 14:00:00,1.3319761264386072,SL,-1.5561264386072382,-14.861264386072381,70.0,HIGH,BEARISH_BIAS
2025-05-05 14:00:00,1.33217,SELL,0.01,1.3337393954920356,1.3290312090159289,REAL,2025-05-05 18:30:00,1.3290312090159289,TP,3.0687909840712164,31.387909840712158,70.0,HIGH,BEARISH_BIAS
2025-05-05 18:30:00,1.32893,SELL,0.01,1.3305500799502021,1.3256898400995956,VIRTUAL,2025-05-06 10:00:00,1.3305500799502021,SL,-1.6900799502021913,-16.200799502021912,85.0,HIGH,BEARISH_BIAS
2025-05-06 10:00:00,1.33065,SELL,0.01,1.3318299071961992,1.328290185607602,VIRTUAL,2025-05-06 10:15:00,1.3318299071961992,SL,-1.2499071961990926,-11.799071961990926,80.5,HIGH,BEARISH_BIAS
2025-05-06 10:15:00,1.3319,SELL,0.01,1.333304586236706,1.3290908275265885,VIRTUAL,2025-05-06 11:15:00,1.333304586236706,SL,-1.4745862367058074,-14.04586236705807,80.5,HIGH,BEARISH_BIAS
2025-05-06 12:00:00,1.33135,SELL,0.01,1.3327653523609806,1.328519295278039,REAL,2025-05-06 13:15:00,1.3327653523609806,SL,-1.48535236098056,-14.153523609805596,74.5,HIGH,BEARISH_BIAS
2025-05-06 13:15:00,1.33284,SELL,0.013000000000000001,1.3342197775857323,1.3300804448285353,REAL,2025-05-06 13:45:00,1.3342197775857323,SL,-1.8847108614519474,-13.79777585732267,70.0,HIGH,BEARISH_BIAS
2025-05-06 14:00:00,1.33596,BUY,0.016900000000000002,1.334220767005673,1.3394384659886542,REAL,2025-05-06 15:30:00,1.3394384659886542,TP,5.760307520825599,34.784659886542,85.0,HIGH,BULLISH_BIAS
2025-05-06 15:30:00,1.33901,BUY,0.01,1.3372724841463821,1.3424850317072357,VIRTUAL,2025-05-06 17:45:00,1.3372724841463821,SL,-1.8075158536179214,-17.375158536179214,85.0,HIGH,BULLISH_BIAS
2025-05-06 17:45:00,1.33718,BUY,0.01,1.3351792432379168,1.3411815135241665,VIRTUAL,2025-05-06 19:00:00,1.3351792432379168,SL,-2.070756762083222,-20.007567620832223,74.5,HIGH,BULLISH_BIAS
2025-05-06 19:00:00,1.33557,BUY,0.01,1.3336921794891006,1.3393256410217984,VIRTUAL,2025-05-07 03:15:00,1.3336921794891006,SL,-1.947820510899353,-18.77820510899353,70.0,HIGH,BULLISH_BIAS
2025-05-08 05:00:00,1.33333,BUY,0.01,1.3313482048588094,1.3372935902823808,REAL,2025-05-08 08:00:00,1.3313482048588094,SL,-2.051795141190457,-19.817951411904566,75.5,HIGH,BULLISH_BIAS
2025-05-08 08:00:00,1.3306,SELL,0.013000000000000001,1.3324117125615846,1.326976574876831,REAL,2025-05-08 10:00:00,1.326976574876831,TP,4.619452660119757,36.234251231690436,89.5,HIGH,BEARISH_BIAS
2025-05-08 10:00:00,1.32693,SELL,0.01,1.3289733009382778,1.3228433981234442,VIRTUAL,2025-05-08 10:45:00,1.3289733009382778,SL,-2.11330093827787,-20.4330093827787,95.5,HIGH,BEARISH_BIAS
2025-05-08 10:45:00,1.32905,SELL,0.01,1.3309535354552287,1.3252429290895427,VIRTUAL,2025-05-08 14:00:00,1.3309535354552287,SL,-1.973535455228589,-19.035354552285888,89.5,HIGH,BEARISH_BIAS
2025-05-08 15:00:00,1.33353,BUY,0.01,1.3303066178270988,1.3399767643458025,VIRTUAL,2025-05-08 18:15:00,1.3303066178270988,SL,-3.293382172901301,-32.23382172901301,85.0,HIGH,BULLISH_BIAS
2025-05-08 19:00:00,1.32678,SELL,0.01,1.3294135318981175,1.3215129362037652,REAL,2025-05-09 05:00:00,1.3215129362037652,TP,5.197063796234872,52.67063796234872,89.5,HIGH,BEARISH_BIAS
2025-05-09 05:00:00,1.32136,SELL,0.01,1.3227729469294247,1.3185341061411509,VIRTUAL,2025-05-09 05:30:00,1.3227729469294247,SL,-1.482946929424619,-14.129469294246189,95.5,HIGH,BEARISH_BIAS
2025-05-09 05:30:00,1.32295,SELL,0.01,1.3243638134714346,1.3201223730571312,VIRTUAL,2025-05-09 09:15:00,1.3243638134714346,SL,-1.4838134714345441,-14.13813471434544,95.5,HIGH,BEARISH_BIAS
2025-05-09 10:30:00,1.32685,SELL,0.01,1.3283213066038404,1.3239073867923197,VIRTUAL,2025-05-09 14:00:00,1.3283213066038404,SL,-1.5413066038403167,-14.713066038403166,74.5,HIGH,BEARISH_BIAS
2025-05-09 14:00:00,1.32846,SELL,0.01,1.3300091342084528,1.3253617315830943,REAL,2025-05-09 17:15:00,1.3300091342084528,SL,-1.6191342084528182,-15.491342084528181,85.0,HIGH,BEARISH_BIAS
2025-05-12 00:00:00,1.32677,SELL,0.013000000000000001,1.3284289710594877,1.323452057881025,REAL,2025-05-12 00:15:00,1.3284289710594877,SL,-2.2476623773339406,-16.58971059487646,85.0,HIGH,BEARISH_BIAS
2025-05-12 00:15:00,1.32656,SELL,0.016900000000000002,1.3285097749182224,1.3226604501635548,REAL,2025-05-12 01:00:00,1.3285097749182224,SL,-3.413419611795954,-19.497749182224577,85.0,HIGH,BEARISH_BIAS
2025-05-12 11:00:00,1.31648,SELL,0.021970000000000003,1.31945004146711,1.3105399170657803,REAL,2025-05-12 11:45:00,1.31945004146711,SL,-6.678971103240418,-29.70041467109885,100.0,HIGH,BEARISH_BIAS
2025-05-12 11:45:00,1.31944,SELL,0.028561000000000007,1.3223157247713304,1.3136885504573388,REAL,2025-05-13 15:15:00,1.3223157247713304,SL,-8.413284519396951,-28.75724771330468,85.0,HIGH,BEARISH_BIAS
2025-05-13 16:00:00,1.32366,BUY,0.03712930000000001,1.3220632525271252,1.3268534949457496,REAL,2025-05-13 18:15:00,1.3268534949457496,TP,11.597318088921686,31.934949457494977,75.5,HIGH,BULLISH_BIAS
2025-05-13 23:15:00,1.33114,BUY,0.01,1.3300803800500811,1.3332592398998375,VIRTUAL,2025-05-14 03:00:00,1.3300803800500811,SL,-1.1296199499188775,-10.596199499188774,85.0,HIGH,BULLISH_BIAS
2025-05-14 03:15:00,1.33105,BUY,0.01,1.3301079357794099,1.3329341284411804,VIRTUAL,2025-05-14 05:30:00,1.3301079357794099,SL,-1.0120642205901775,-9.420642205901775,95.5,HIGH,BULLISH_BIAS
2025-05-14 11:00:00,1.33352,BUY,0.01,1.33144463290509,1.3376707341898202,VIRTUAL,2025-05-14 16:15:00,1.33144463290509,SL,-2.1453670949100743,-20.753670949100744,100.0,HIGH,BULLISH_BIAS
2025-05-14 16:15:00,1.33197,BUY,0.01,1.3300402891774148,1.3358294216451707,REAL,2025-05-14 17:15:00,1.3300402891774148,SL,-1.9997108225853066,-19.297108225853066,70.0,HIGH,BULLISH_BIAS
2025-05-15 03:30:00,1.32687,BUY,0.013000000000000001,1.3260201890467198,1.3285696219065606,REAL,2025-05-15 06:15:00,1.3285696219065606,TP,2.1185084785287653,16.99621906560589,75.5,HIGH,BULLISH_BIAS
2025-05-15 09:00:00,1.32832,BUY,0.01,1.3270934184136431,1.3307731631727135,VIRTUAL,2025-05-15 10:45:00,1.3270934184136431,SL,-1.2965815863568009,-12.265815863568008,75.5,HIGH,BULLISH_BIAS
2025-05-15 16:00:00,1.3317,BUY,0.01,1.3295427573244594,1.3360144853510816,VIRTUAL,2025-05-15 16:45:00,1.3295427573244594,SL,-2.227242675540738,-21.57242675540738,95.5,HIGH,BULLISH_BIAS
2025-05-15 22:30:00,1.33058,BUY,0.01,1.3294082839818755,1.332923432036249,VIRTUAL,2025-05-16 09:15:00,1.332923432036249,TP,2.2734320362489826,23.434320362489824,85.0,HIGH,BULLISH_BIAS
2025-05-16 09:15:00,1.33302,BUY,0.01,1.331989513282009,1.3350809734359825,VIRTUAL,2025-05-16 10:15:00,1.331989513282009,SL,-1.1004867179911082,-10.304867179911081,89.5,HIGH,BULLISH_BIAS
2025-05-16 11:00:00,1.33081,BUY,0.01,1.3295732080325582,1.3332835839348838,VIRTUAL,2025-05-16 12:45:00,1.3295732080325582,SL,-1.3067919674418638,-12.367919674418637,80.5,HIGH,BULLISH_BIAS
2025-05-16 17:00:00,1.32838,BUY,0.01,1.3268128029312227,1.331514394137554,VIRTUAL,2025-05-16 17:30:00,1.3268128029312227,SL,-1.6371970687771709,-15.671970687771708,75.5,HIGH,BULLISH_BIAS
2025-05-19 02:45:00,1.33053,BUY,0.01,1.3293182781406716,1.332953443718657,REAL,2025-05-19 05:00:00,1.3293182781406716,SL,-1.2817218593283852,-12.117218593283852,95.5,HIGH,BULLISH_BIAS
2025-05-19 09:45:00,1.33212,BUY,0.013000000000000001,1.3308868081894913,1.3345863836210172,REAL,2025-05-19 10:15:00,1.3345863836210172,TP,3.1152987073224305,24.66383621017254,89.5,HIGH,BULLISH_BIAS
2025-05-19 10:15:00,1.33511,BUY,0.01,1.333538669262329,1.3382526614753418,VIRTUAL,2025-05-19 12:15:00,1.3382526614753418,TP,3.0726614753418127,31.426614753418125,95.5,HIGH,BULLISH_BIAS
2025-05-19 12:15:00,1.33808,BUY,0.01,1.3361238954616879,1.3419922090766239,VIRTUAL,2025-05-19 16:45:00,1.3361238954616879,SL,-2.0261045383120755,-19.561045383120756,85.0,HIGH,BULLISH_BIAS
2025-05-19 16:45:00,1.33663,BUY,0.01,1.3350005173959534,1.3398889652080932,VIRTUAL,2025-05-19 19:00:00,1.3350005173959534,SL,-1.699482604046606,-16.29482604046606,70.0,HIGH,BULLISH_BIAS
2025-05-19 19:00:00,1.33558,BUY,0.01,1.334035328257574,1.3386693434848518,VIRTUAL,2025-05-20 10:15:00,1.3386693434848518,TP,3.019343484851792,30.89343484851792,70.0,HIGH,BULLISH_BIAS
2025-05-20 10:30:00,1.33878,BUY,0.01,1.3372006521226334,1.3419386957547335,VIRTUAL,2025-05-20 12:15:00,1.3372006521226334,SL,-1.649347877366688,-15.79347877366688,89.5,HIGH,BULLISH_BIAS
2025-05-20 13:30:00,1.33579,BUY,0.01,1.3343853192452315,1.338599361509537,VIRTUAL,2025-05-20 15:15:00,1.3343853192452315,SL,-1.4746807547685172,-14.04680754768517,70.0,HIGH,BULLISH_BIAS
2025-05-20 15:15:00,1.33391,BUY,0.01,1.3323763905492445,1.3369772189015108,VIRTUAL,2025-05-20 17:00:00,1.3369772189015108,TP,2.997218901510849,30.672189015108486,74.5,HIGH,BULLISH_BIAS
2025-05-20 17:00:00,1.33704,BUY,0.01,1.3352819226687906,1.3405561546624185,VIRTUAL,2025-05-21 03:15:00,1.3405561546624185,TP,3.446154662418502,35.16154662418502,95.5,HIGH,BULLISH_BIAS
2025-05-21 03:15:00,1.34079,BUY,0.01,1.3399891780695752,1.3423916438608494,VIRTUAL,2025-05-21 04:30:00,1.3399891780695752,SL,-0.8708219304247444,-8.008219304247444,95.5,HIGH,BULLISH_BIAS
2025-05-21 04:30:00,1.34046,BUY,0.01,1.339571353709283,1.3422372925814339,VIRTUAL,2025-05-21 05:00:00,1.3422372925814339,TP,1.7072925814338868,17.77292581433887,95.5,HIGH,BULLISH_BIAS
2025-05-21 05:00:00,1.34223,BUY,0.01,1.3410909278971948,1.3445081442056104,VIRTUAL,2025-05-21 09:00:00,1.3445081442056104,TP,2.208144205610344,22.78144205610344,100.0,HIGH,BULLISH_BIAS
2025-05-21 09:00:00,1.34491,BUY,0.01,1.3435237523762928,1.3476824952474145,VIRTUAL,2025-05-21 10:00:00,1.3435237523762928,SL,-1.4562476237072042,-13.862476237072041,100.0,HIGH,BULLISH_BIAS
2025-05-21 10:00:00,1.34267,BUY,0.01,1.3406755881801342,1.3466588236397314,VIRTUAL,2025-05-21 11:00:00,1.3406755881801342,SL,-2.064411819865816,-19.944118198658156,80.5,HIGH,BULLISH_BIAS
2025-05-21 11:00:00,1.34076,BUY,0.01,1.3385178746471666,1.3452442507056666,VIRTUAL,2025-05-21 20:00:00,1.3452442507056666,TP,4.414250705666603,44.84250705666604,70.0,HIGH,BULLISH_BIAS
