entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias,timeframe,fvg_timeframe,base_lot_size,consecutive_losses_trigger,recovery_multiplier,use_atr_sl_tp,atr_sl_multiplier,atr_tp_multiplier,sl_pips,tp_pips,min_confidence_score,adx_threshold,use_statistical,weight_fvg,weight_fvg_size_atr,weight_hurst,weight_lr_deviation,weight_skewness,weight_kurtosis,weight_obv_div,weight_overlap_count,weight_regime,weight_vwap,weight_obv,weight_volume,hurst,lr_deviation,r2,skewness,kurtosis,obv_divergence,atr_percentile,score_fvg,score_fvg_size_atr,score_hurst,score_lr_deviation,score_skewness,score_kurtosis,score_obv_div,score_overlap_count,score_regime,score_vwap,score_obv,score_volume
2023-11-28 16:15:00,1.26587,BUY,0.01,1.263854743452303,1.2699005130953942,VIRTUAL,2023-11-28 18:45:00,1.2699005130953942,TP,4.03051309539415,40.3051309539415,73.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.7543561570722365,3.31419504527577,6.393069359567072e-06,1.2080097888513641,0.5042950306171856,0,1.0,50,0.0,0.0,19.2,0.0,4.0,0.0,0,0,0,0,0
2023-11-28 18:45:00,1.2711,BUY,0.01,1.268791165376949,1.2757176692461019,VIRTUAL,2023-11-28 19:45:00,1.268791165376949,SL,-2.3088346230508705,-23.088346230508705,75.6,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.7583227441648209,2.7525972906495513,0.495508859833406,1.121984867920063,0.9205457768596239,0,5.0,50,0.0,0.0,21.6,0.0,4.0,0.0,0,0,0,0,0
2023-11-28 20:30:00,1.26782,BUY,0.01,1.2658341137323912,1.2717917725352175,VIRTUAL,2023-11-29 03:00:00,1.2717917725352175,TP,3.971772535217522,39.717725352175215,73.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.8024803819712221,-0.6349197422024575,0.6978826906508875,0.8304008914535059,1.389828293372247,0,13.0,50,0.0,0.0,16.0,0.0,7.0,0.0,0,0,0,0,0
2023-11-29 09:45:00,1.26975,BUY,0.01,1.2685285130086745,1.2721929739826505,VIRTUAL,2023-11-29 11:15:00,1.2685285130086745,SL,-1.2214869913254045,-12.214869913254045,81.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.792980114071249,-2.0333829797925187,0.27305610653544843,-0.7857810319658449,0.05056272131731587,0,50.0,50,0.0,0.0,27.200000000000003,0.0,4.0,0.0,0,0,0,0,0
2023-11-29 21:00:00,1.27256,BUY,0.01,1.2711080424506536,1.2754639150986926,VIRTUAL,2023-11-29 21:30:00,1.2711080424506536,SL,-1.4519575493463497,-14.519575493463499,73.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.7283341495187688,2.7986153424530382,7.128226689356865e-06,-1.1341102455482959,0.7812828757359109,0,43.0,50,0.0,0.0,19.2,0.0,4.0,0.0,0,0,0,0,0
2023-11-30 11:45:00,1.2649,BUY,0.01,1.2630567231133187,1.268586553773362,VIRTUAL,2023-11-30 15:45:00,1.2630567231133187,SL,-1.843276886681178,-18.432768866811777,86.0,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.7483337694776541,-3.392781190153415,0.16046077832399275,-0.5024482726384389,0.0026213579248817176,0,12.0,50,0.0,0.0,32.0,0.0,4.0,0.0,0,0,0,0,0
2023-12-01 03:15:00,1.26502,BUY,0.06,1.2641791050758902,1.2667017898482198,REAL,2023-12-01 05:30:00,1.2641791050758902,SL,-5.045369544659284,-8.408949241098806,70.44,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.7776140568458195,1.902149140367,0.05821987378610338,-0.7919832308626876,1.3905516090432375,0,64.0,50,0.0,0.0,13.440000000000001,0.0,7.0,0.0,0,0,0,0,0
2023-12-01 11:30:00,1.26713,BUY,0.07,1.2657707459778769,1.2698485080442463,REAL,2023-12-01 12:30:00,1.2657707459778769,SL,-9.51477815486257,-13.592540221232241,72.36,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.8062108228029738,2.0837506721440455,0.42500206187026957,0.8261452112257661,0.7599667339027789,0,47.0,50,0.0,0.0,18.36,0.0,4.0,0.0,0,0,0,0,0
2023-12-01 19:00:00,1.26895,BUY,0.08,1.266510192151489,1.2738296156970221,REAL,2023-12-04 09:45:00,1.266510192151489,SL,-19.518462788088442,-24.398078485110553,71.2,HIGH,BULLISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.8389109693016851,2.580128839658731,0.022632325057924674,0.7995074010071213,-0.08760513983553597,0,9.0,50,0.0,0.0,19.2,0.0,2.0,0.0,0,0,0,0,0
2023-12-04 16:15:00,1.26126,SELL,0.2,1.2631969866587651,1.25738602668247,REAL,2023-12-04 16:45:00,1.2631969866587651,SL,-38.73973317530144,-19.36986658765072,73.2,HIGH,BEARISH_BIAS,M15,H1,0.01,3,2.0,True,1.5,3.0,50,100,70.0,35.0,True,50,0,0,40,0,10,0,0,0,0,0,0,0.8681029877068921,-4.558664416656615,0.2750986367252749,-1.0221195766713556,0.9111861268885311,0,22.0,50,0.0,0.0,19.2,0.0,4.0,0.0,0,0,0,0,0
