entry_time,entry_price,direction,lot_size,sl_price,tp_price,mode,exit_time,exit_price,exit_reason,pnl,pnl_pips,confluence_score,confidence,fvg_bias
2025-04-29 16:00:00,1.34066,BUY,0.1,1.3391719316064645,1.3436361367870706,VIRTUAL,2025-04-29 17:45:00,1.3391719316064645,SL,-15.580683935354354,-14.880683935354355,80.5,HIGH,BULLISH_BIAS
2025-04-30 12:00:00,1.33714,SELL,0.1,1.3385461197897346,1.3343277604205308,VIRTUAL,2025-04-30 16:00:00,1.3343277604205308,TP,27.422395794691894,28.12239579469189,89.5,HIGH,BEARISH_BIAS
2025-04-30 16:00:00,1.33461,SELL,0.1,1.3363123086224216,1.331205382755157,VIRTUAL,2025-04-30 17:00:00,1.331205382755157,TP,33.346172448429776,34.04617244842978,89.5,HIGH,BEARISH_BIAS
2025-04-30 17:00:00,1.33235,SELL,0.1,1.3343575102531353,1.3283349794937291,VIRTUAL,2025-04-30 17:45:00,1.3343575102531353,SL,-20.77510253135392,-20.075102531353917,95.5,HIGH,BEARISH_BIAS
2025-04-30 17:45:00,1.33556,SELL,0.1,1.3378405748225597,1.3309988503548809,VIRTUAL,2025-05-01 04:30:00,1.3309988503548809,TP,44.91149645119223,45.611496451192224,80.5,HIGH,BEARISH_BIAS
2025-05-01 04:30:00,1.33099,SELL,0.1,1.3317839953013697,1.3294020093972603,VIRTUAL,2025-05-01 06:30:00,1.3294020093972603,TP,15.179906027396198,15.879906027396196,89.5,HIGH,BEARISH_BIAS
2025-05-01 06:30:00,1.3295,SELL,0.1,1.3305098261619168,1.3274803476761659,VIRTUAL,2025-05-01 10:15:00,1.3274803476761659,TP,19.496523238340536,20.196523238340536,89.5,HIGH,BEARISH_BIAS
2025-05-01 10:15:00,1.3287,SELL,0.1,1.330220432690853,1.3256591346182938,VIRTUAL,2025-05-01 10:30:00,1.330220432690853,SL,-15.904326908531129,-15.20432690853113,89.5,HIGH,BEARISH_BIAS
2025-05-01 10:30:00,1.33034,SELL,0.1,1.3320217083320727,1.3269765833358547,VIRTUAL,2025-05-01 11:00:00,1.3320217083320727,SL,-17.517083320725956,-16.817083320725956,89.5,HIGH,BEARISH_BIAS
2025-05-01 12:45:00,1.33157,SELL,0.1,1.3329843601512021,1.3287412796975955,VIRTUAL,2025-05-01 13:15:00,1.3329843601512021,SL,-14.843601512022207,-14.143601512022208,85.0,HIGH,BEARISH_BIAS
2025-05-01 15:00:00,1.33194,SELL,0.1,1.3334392833317836,1.3289414333364324,REAL,2025-05-01 15:30:00,1.3334392833317836,SL,-15.692833317837295,-14.992833317837295,85.0,HIGH,BEARISH_BIAS
2025-05-01 15:30:00,1.33182,SELL,0.13,1.3335218617025397,1.3284162765949206,REAL,2025-05-01 18:30:00,1.3284162765949206,TP,43.33840426603272,34.037234050794396,100.0,HIGH,BEARISH_BIAS
2025-05-01 18:30:00,1.32751,SELL,0.1,1.329492388461198,1.323545223077604,VIRTUAL,2025-05-02 05:00:00,1.329492388461198,SL,-20.52388461198026,-19.823884611980258,85.0,HIGH,BEARISH_BIAS
2025-05-02 09:00:00,1.33094,SELL,0.1,1.3320182726932979,1.328783454613404,VIRTUAL,2025-05-02 09:15:00,1.3320182726932979,SL,-11.482726932978547,-10.782726932978548,80.5,HIGH,BEARISH_BIAS
2025-05-02 10:00:00,1.33146,SELL,0.1,1.3327857052127068,1.3288085895745865,VIRTUAL,2025-05-02 11:00:00,1.3288085895745865,TP,25.814104254136144,26.51410425413614,80.5,HIGH,BEARISH_BIAS
2025-05-02 11:00:00,1.32868,SELL,0.1,1.3302265680312122,1.3255868639375756,VIRTUAL,2025-05-02 12:30:00,1.3302265680312122,SL,-16.165680312121147,-15.465680312121144,89.5,HIGH,BEARISH_BIAS
2025-05-02 13:45:00,1.32898,SELL,0.1,1.3303548601717872,1.326230279656426,VIRTUAL,2025-05-02 14:30:00,1.3303548601717872,SL,-14.44860171787118,-13.748601717871178,85.0,HIGH,BEARISH_BIAS
2025-05-02 15:30:00,1.32885,SELL,0.1,1.330736409160118,1.3250771816797644,VIRTUAL,2025-05-02 16:15:00,1.330736409160118,SL,-19.56409160117841,-18.864091601178412,100.0,HIGH,BEARISH_BIAS
2025-05-02 16:30:00,1.3322,SELL,0.1,1.3346313252745112,1.327337349450978,REAL,2025-05-02 20:15:00,1.327337349450978,TP,47.92650549022129,48.62650549022129,80.5,HIGH,BEARISH_BIAS
2025-05-02 20:15:00,1.32857,SELL,0.1,1.330668423966253,1.324373152067494,VIRTUAL,2025-05-05 08:30:00,1.330668423966253,SL,-21.68423966252927,-20.98423966252927,85.0,HIGH,BEARISH_BIAS
2025-05-05 08:45:00,1.32938,SELL,0.1,1.3304602646521761,1.3272194706956477,VIRTUAL,2025-05-05 13:00:00,1.3304602646521761,SL,-11.502646521761438,-10.802646521761439,89.5,HIGH,BEARISH_BIAS
2025-05-05 17:00:00,1.3313,SELL,0.1,1.332946612781399,1.328006774437202,VIRTUAL,2025-05-05 19:00:00,1.328006774437202,TP,32.23225562797985,32.932255627979856,100.0,HIGH,BEARISH_BIAS
2025-05-05 19:00:00,1.32733,SELL,0.1,1.3289507267181517,1.3240885465636962,VIRTUAL,2025-05-05 21:45:00,1.3289507267181517,SL,-16.907267181518325,-16.207267181518326,85.0,HIGH,BEARISH_BIAS
2025-05-05 21:45:00,1.32887,SELL,0.1,1.3299343545321254,1.326741290935749,VIRTUAL,2025-05-05 22:00:00,1.3299343545321254,SL,-11.343545321253888,-10.643545321253889,85.0,HIGH,BEARISH_BIAS
2025-05-05 22:30:00,1.32933,SELL,0.1,1.3304057620465422,1.3271784759069156,VIRTUAL,2025-05-06 03:15:00,1.3271784759069156,TP,20.815240930842783,21.515240930842783,85.0,HIGH,BEARISH_BIAS
2025-05-06 03:15:00,1.32722,SELL,0.1,1.3282367325743283,1.3251865348513436,VIRTUAL,2025-05-06 05:00:00,1.3282367325743283,SL,-10.867325743282162,-10.167325743282163,100.0,HIGH,BEARISH_BIAS
2025-05-06 05:00:00,1.32839,SELL,0.1,1.3297317559700466,1.3257064880599068,VIRTUAL,2025-05-06 07:00:00,1.3297317559700466,SL,-14.117559700465986,-13.417559700465986,80.5,HIGH,BEARISH_BIAS
2025-05-06 09:30:00,1.33037,SELL,0.1,1.3315689888706792,1.3279720222586417,VIRTUAL,2025-05-06 10:15:00,1.3315689888706792,SL,-12.689888706791518,-11.989888706791518,80.5,HIGH,BEARISH_BIAS
2025-05-06 10:15:00,1.3319,SELL,0.1,1.333304586236706,1.3290908275265885,REAL,2025-05-06 11:15:00,1.333304586236706,SL,-14.745862367058072,-14.04586236705807,80.5,HIGH,BEARISH_BIAS
2025-05-06 12:15:00,1.33102,SELL,0.13,1.3323886387128498,1.3282827225743006,REAL,2025-05-06 13:00:00,1.3323886387128498,SL,-18.70230326704684,-13.686387128497568,89.5,HIGH,BEARISH_BIAS
2025-05-06 14:00:00,1.33596,BUY,0.169,1.334220767005673,1.3394384659886542,REAL,2025-05-06 15:30:00,1.3394384659886542,TP,57.60307520825598,34.784659886542,85.0,HIGH,BULLISH_BIAS
2025-05-06 15:30:00,1.33901,BUY,0.1,1.3372724841463821,1.3424850317072357,VIRTUAL,2025-05-06 17:45:00,1.3372724841463821,SL,-18.075158536179213,-17.375158536179214,85.0,HIGH,BULLISH_BIAS
2025-05-06 22:45:00,1.3379,BUY,0.1,1.336694815315367,1.3403103693692662,VIRTUAL,2025-05-06 23:30:00,1.336694815315367,SL,-12.751846846330427,-12.051846846330427,85.0,HIGH,BULLISH_BIAS
2025-05-06 23:30:00,1.33678,BUY,0.1,1.3354489627401072,1.3394420745197861,VIRTUAL,2025-05-07 01:00:00,1.3354489627401072,SL,-14.0103725989292,-13.310372598929199,85.0,HIGH,BULLISH_BIAS
2025-05-08 05:15:00,1.33427,BUY,0.1,1.3323024442109683,1.3382051115780635,REAL,2025-05-08 08:00:00,1.3323024442109683,SL,-20.375557890317385,-19.675557890317386,89.5,HIGH,BULLISH_BIAS
2025-05-08 08:00:00,1.3306,SELL,0.13,1.3324117125615846,1.326976574876831,REAL,2025-05-08 10:00:00,1.326976574876831,TP,46.19452660119757,36.234251231690436,89.5,HIGH,BEARISH_BIAS
2025-05-08 10:00:00,1.32693,SELL,0.1,1.3289733009382778,1.3228433981234442,VIRTUAL,2025-05-08 10:45:00,1.3289733009382778,SL,-21.1330093827787,-20.4330093827787,95.5,HIGH,BEARISH_BIAS
2025-05-08 10:45:00,1.32905,SELL,0.1,1.3309535354552287,1.3252429290895427,VIRTUAL,2025-05-08 14:00:00,1.3309535354552287,SL,-19.73535455228589,-19.035354552285888,89.5,HIGH,BEARISH_BIAS
2025-05-08 15:00:00,1.33353,BUY,0.1,1.3303066178270988,1.3399767643458025,VIRTUAL,2025-05-08 18:15:00,1.3303066178270988,SL,-32.93382172901301,-32.23382172901301,85.0,HIGH,BULLISH_BIAS
2025-05-08 19:00:00,1.32678,SELL,0.1,1.3294135318981175,1.3215129362037652,REAL,2025-05-09 05:00:00,1.3215129362037652,TP,51.970637962348725,52.67063796234872,89.5,HIGH,BEARISH_BIAS
2025-05-09 05:00:00,1.32136,SELL,0.1,1.3227729469294247,1.3185341061411509,VIRTUAL,2025-05-09 05:30:00,1.3227729469294247,SL,-14.82946929424619,-14.129469294246189,95.5,HIGH,BEARISH_BIAS
2025-05-09 05:30:00,1.32295,SELL,0.1,1.3243638134714346,1.3201223730571312,VIRTUAL,2025-05-09 09:15:00,1.3243638134714346,SL,-14.83813471434544,-14.13813471434544,95.5,HIGH,BEARISH_BIAS
2025-05-12 11:00:00,1.31648,SELL,0.1,1.31945004146711,1.3105399170657803,VIRTUAL,2025-05-12 11:45:00,1.31945004146711,SL,-30.40041467109885,-29.70041467109885,100.0,HIGH,BEARISH_BIAS
2025-05-12 11:45:00,1.31944,SELL,0.1,1.3223157247713304,1.3136885504573388,REAL,2025-05-13 15:15:00,1.3223157247713304,SL,-29.457247713304678,-28.75724771330468,85.0,HIGH,BEARISH_BIAS
2025-05-13 23:15:00,1.33114,BUY,0.13,1.3300803800500811,1.3332592398998375,REAL,2025-05-14 03:00:00,1.3300803800500811,SL,-14.685059348945407,-10.596199499188774,85.0,HIGH,BULLISH_BIAS
2025-05-14 03:15:00,1.33105,BUY,0.169,1.3301079357794099,1.3329341284411804,REAL,2025-05-14 05:30:00,1.3301079357794099,SL,-17.103885327973998,-9.420642205901775,95.5,HIGH,BULLISH_BIAS
2025-05-14 11:00:00,1.33352,BUY,0.21970000000000003,1.33144463290509,1.3376707341898202,REAL,2025-05-14 16:15:00,1.33144463290509,SL,-47.133715075174344,-20.753670949100744,100.0,HIGH,BULLISH_BIAS
2025-05-14 16:30:00,1.33227,BUY,0.28561000000000003,1.3303815839537594,1.3360468320924812,REAL,2025-05-14 17:15:00,1.3303815839537594,SL,-55.93432069668012,-18.88416046240682,89.5,HIGH,BULLISH_BIAS
2025-05-15 04:00:00,1.32773,BUY,0.37129300000000004,1.326842764217314,1.329504471565372,REAL,2025-05-15 08:30:00,1.326842764217314,SL,-35.541494546087925,-8.872357826861244,80.0,HIGH,BULLISH_BIAS
2025-05-15 16:00:00,1.3317,BUY,0.4826809000000001,1.3295427573244594,1.3360144853510816,REAL,2025-05-15 16:45:00,1.3295427573244594,SL,-107.50474991484116,-21.57242675540738,95.5,HIGH,BULLISH_BIAS
2025-05-15 22:30:00,1.33058,BUY,0.6274851700000001,1.3294082839818755,1.332923432036249,REAL,2025-05-16 09:15:00,1.332923432036249,TP,142.65448877491394,23.434320362489824,85.0,HIGH,BULLISH_BIAS
2025-05-16 09:15:00,1.33302,BUY,0.1,1.331989513282009,1.3350809734359825,VIRTUAL,2025-05-16 10:15:00,1.331989513282009,SL,-11.004867179911082,-10.304867179911081,89.5,HIGH,BULLISH_BIAS
2025-05-16 11:00:00,1.33081,BUY,0.1,1.3295732080325582,1.3332835839348838,VIRTUAL,2025-05-16 12:45:00,1.3295732080325582,SL,-13.067919674418636,-12.367919674418637,80.5,HIGH,BULLISH_BIAS
